Date,Ticker,Actual,XGBoost,XGBoost+Sentiment,Markowitz (implied)
2020-07-31,ABBN.SW,0.010465515503274365,-0.004944972228258848,-0.006062968168407679,0.0059527168875113485
2020-08-31,ABBN.SW,0.024909073334928332,0.009962717071175575,0.005491436924785376,0.004276183087512517
2020-09-30,ABBN.SW,-0.04872746025940631,0.004723656456917524,0.0017341969069093466,0.0035897628320662824
2020-10-30,ABBN.SW,0.06183451623357426,-0.020131690427660942,-0.019154686480760574,0.0027113199090525886
2020-11-30,ABBN.SW,0.02967933785279828,0.004106075037270784,0.0035674632526934147,0.0031308379879090666
2020-12-31,ABBN.SW,0.08056994247630367,-0.0007031954010017216,-0.0010589633602648973,0.003665600398182151
2021-01-29,ABBN.SW,-0.0014572415086573619,0.007280856370925903,0.002196523593738675,0.008722259186019248
2021-02-26,ABBN.SW,0.10821698018438969,0.004990033805370331,-0.002001651097089052,0.010153156122655327
2021-03-31,ABBN.SW,0.03935801766740656,0.005356293637305498,0.004212548024952412,0.011522886023670168
2021-04-30,ABBN.SW,0.0382044394916002,0.0071142567321658134,0.00545527832582593,0.011373511505095087
2021-05-31,ABBN.SW,0.0365565683956398,0.01440292876213789,0.012470071204006672,0.014656688273958694
2021-06-30,ABBN.SW,0.08005298251927376,0.01348026655614376,0.014603551477193832,0.01406105936543905
2021-07-30,ABBN.SW,0.037435080972465395,0.006308138370513916,0.0060167135670781136,0.014652365437242269
2021-08-31,ABBN.SW,-0.08177891124875152,0.005121230147778988,0.007445117924362421,0.015264468831432275
2021-09-30,ABBN.SW,-0.018177686995161094,0.03824743628501892,0.03934715688228607,0.017814180092188787
2021-10-29,ABBN.SW,0.07322832080129991,5.833274917677045e-05,0.001824324717745185,0.01618741816318741
2021-11-30,ABBN.SW,0.10251143120682503,0.000487292098114267,-0.0038689065258949995,0.021136840284563394
2021-12-31,ABBN.SW,-0.09611426843264058,-0.00046986425877548754,-0.0002556837862357497,0.02264810225668738
2022-01-31,ABBN.SW,-0.02685747526273948,0.021369924768805504,0.022389806807041168,0.018974379513500474
2022-02-28,ABBN.SW,0.04802859299080257,0.017481667920947075,0.01899450458586216,0.01989821592397307
2022-03-31,ABBN.SW,-0.04432874439938212,0.01283249445259571,0.013739606365561485,0.01696720255863144
2022-04-29,ABBN.SW,0.009230105675457947,0.025784721598029137,0.023440895602107048,0.01864257401749947
2022-05-31,ABBN.SW,-0.10917408120148772,0.018031438812613487,0.014089053496718407,0.01619236417699858
2022-06-30,ABBN.SW,0.14660027553582447,0.03221115842461586,0.029525263234972954,0.014369011182805905
2022-07-29,ABBN.SW,-0.037185250577140026,-0.0023664559703320265,-0.0004339283041190356,0.01876936547327806
2022-08-31,ABBN.SW,-0.03358496692748979,0.011986803263425827,0.010809998959302902,0.014675046793430555
2022-09-30,ABBN.SW,0.08318231549543362,0.0011839609360322356,0.0017295852303504944,0.012675512646698911
2022-10-31,ABBN.SW,0.0657434236348565,-0.008659007027745247,-0.008310910314321518,0.013515056006332824
2022-11-30,ABBN.SW,-0.04387671774552025,-0.004885649774223566,-0.004956239368766546,0.013165813689849815
2022-12-30,ABBN.SW,0.1152417505011937,-0.004120034631341696,-0.0034847066272050142,0.011932023480776637
2023-01-31,ABBN.SW,-0.0011413202076957954,-4.393454946693964e-05,-0.0006599326734431088,0.017439287773751266
2023-02-28,ABBN.SW,-0.015547320580581482,0.0033165854401886463,0.002650737762451172,0.021825752320567986
2023-03-31,ABBN.SW,0.03111582666798304,0.005342200398445129,0.00698406808078289,0.020154259765817407
2023-04-28,ABBN.SW,0.06389019298722852,0.002670716494321823,0.002001444110646844,0.02023512178701524
2023-05-31,ABBN.SW,0.02911268270118351,0.0044453502632677555,0.004273274447768927,0.01857900660395235
2023-06-30,ABBN.SW,0.009702366673295399,-0.001790071139112115,-0.0016456241719424725,0.017186707053111747
2023-07-31,ABBN.SW,-0.03334209050796039,-0.004001977387815714,-0.004202507436275482,0.017777979984581218
2023-08-31,ABBN.SW,-0.03356324157551436,0.003268541768193245,0.002220393856987357,0.016657030900188923
2023-09-29,ABBN.SW,-0.07794757490528911,-0.001413558842614293,-0.00246596266515553,0.01697011596210564
2023-10-31,ABBN.SW,0.10519683309207237,0.018364790827035904,0.017613869160413742,0.013273860877579487
2023-11-30,ABBN.SW,0.09813807474156853,-0.002388824475929141,-0.0013706350000575185,0.016352058858655746
2023-12-29,ABBN.SW,0.0007291725168637894,0.005240415222942829,0.0023368506226688623,0.016767318959668837
2024-01-31,ABBN.SW,0.08515380322775931,0.0016209824243560433,0.0009709106525406241,0.01669606094165479
2024-02-29,ABBN.SW,0.021269996987731094,-0.006217511836439371,-0.005501489154994488,0.0167281528978546
2024-03-28,ABBN.SW,0.07922668175050596,-0.0030367227736860514,-0.0024239402264356613,0.015574784101797369
2024-04-30,ABBN.SW,0.08103180686519254,-0.001078008790500462,-0.00013907554966863245,0.017006942735281572
2024-05-31,ABBN.SW,0.03202492476619271,0.003959516994655132,0.00168864824809134,0.019019169164350893
2024-06-28,ABBN.SW,-0.04143331626049077,0.01165700051933527,0.009657604619860649,0.017584021131905037
2024-07-31,ABBN.SW,0.011421292279330314,0.023638276383280754,0.023339806124567986,0.016349430028449834
2024-08-30,ABBN.SW,0.00605602291970261,0.0005325460224412382,0.0004578230727929622,0.019507465299801026
2024-09-30,ABBN.SW,0.0005399895126490397,-0.0017734526190906763,-0.002365331631153822,0.0201105124505927
2024-10-31,ABBN.SW,0.05801611806574983,0.008342922665178776,0.008144672960042953,0.01742049746506459
2024-11-29,ABBN.SW,-0.033582667238901756,-0.006854911334812641,-0.00877379160374403,0.016184516544479166
2024-12-31,ABBN.SW,0.01697865427686462,0.004656206350773573,0.005369314458221197,0.017484277547722873
2025-01-31,ABBN.SW,-0.01838375884397074,-0.06894458830356598,-0.0728677436709404,0.018934428245816988
2025-02-28,ABBN.SW,-0.06573358939006252,0.02483828365802765,0.02250327728688717,0.017218147727752542
2025-03-31,ABBN.SW,-0.029404911225409208,0.0431496798992157,0.04088396206498146,0.017545040762392015
2025-04-30,ABBN.SW,0.09078499423629886,0.021242080256342888,0.01673801615834236,0.016937064886681712
2025-05-30,ABBN.SW,0.01540448037565724,0.013866590335965157,0.013368772342801094,0.021469253816615193
2025-06-30,ABBN.SW,0.11856995240588084,0.00916721299290657,0.009241605177521706,0.01967231710575881
2025-07-31,ABBN.SW,-0.004321257876231564,0.006626622751355171,0.0075349570252001286,0.022441414596201005
2025-08-29,ABBN.SW,0.06308156856883272,0.004879321902990341,0.004620427265763283,0.024475521152478627
2025-09-30,ABBN.SW,0.05095285021230883,0.0016519047785550356,0.0015750906895846128,0.02339844020635266
2025-10-31,ABBN.SW,-0.046469143728335674,0.005060356575995684,0.002050601178780198,0.023065731201265573
2025-11-28,ABBN.SW,0.030487418011647224,0.0282128918915987,0.0293748676776886,0.023216672005415488
2019-01-31,AD.AS,-0.009164325686328119,0.005034329369664192,0.007259683217853308,0.006272154758569657
2019-02-28,AD.AS,0.04526647572149494,0.00133910879958421,0.0004950046422891319,0.00592181750237887
2019-03-29,AD.AS,-0.069349165508684,0.008397198282182217,0.009998240508139133,0.00783168294161481
2019-04-30,AD.AS,-0.05606231359297818,0.010329733602702618,0.010634594596922398,0.005272344827980631
2019-05-31,AD.AS,-0.012343083527124377,0.007901405915617943,0.006521081551909447,0.004354138336086
2019-06-28,AD.AS,0.047976267038988885,0.008327275514602661,0.009620585478842258,-0.00031565069299308333
2019-07-31,AD.AS,0.051504629303916104,0.008946067653596401,0.007336156442761421,0.0009245260928097965
2019-08-30,AD.AS,0.07553315755686413,0.007092370186001062,0.008570925332605839,0.004005788538221669
2019-09-30,AD.AS,-0.018022351777555637,0.0046832626685500145,0.0025997443590313196,0.00594868526633653
2019-10-31,AD.AS,0.04638756865816873,0.006492349319159985,0.004848791752010584,0.006633452305848713
2019-11-29,AD.AS,-0.033923625356676576,0.012012071907520294,0.011251915246248245,0.00778047906789709
2019-12-31,AD.AS,0.0029113429668355486,0.009745655581355095,0.009105624631047249,0.005985722497607944
2020-01-31,AD.AS,-0.023240892673278994,0.010223554447293282,0.010375343263149261,0.00583243431451081
2020-02-28,AD.AS,0.01429783456861982,0.0006931354873813689,-0.01061116624623537,0.004595294670919915
2020-03-31,AD.AS,0.061016928226828866,0.003294394351541996,0.006011749152094126,0.00524177114132782
2020-04-30,AD.AS,0.02891030565190925,0.0066199046559631824,0.0057047768495976925,0.005899144829285083
2020-05-29,AD.AS,0.05584215499014296,-0.009146435186266899,-0.0066522774286568165,0.010780071476454631
2020-06-30,AD.AS,0.03403880616397336,0.0017417343333363533,-0.0088120112195611,0.012128380225988129
2020-07-31,AD.AS,0.049443142199782776,-0.0004635480872821063,-0.0008634692057967186,0.016201133612331293
2020-08-31,AD.AS,0.012216873031517365,0.0022342221345752478,0.0002014254278037697,0.016721458798559734
2020-09-30,AD.AS,-0.053693076094046124,0.006227437406778336,0.0032206501346081495,0.015866153689297235
2020-10-30,AD.AS,0.016814354011906615,0.0028671282343566418,0.0014591522049158812,0.012338503280457998
2020-11-30,AD.AS,-0.026183968778102952,-0.009518809616565704,-0.00901804305613041,0.010738274282258993
2020-12-31,AD.AS,0.028158764744969204,0.0037051679100841284,0.004156243987381458,0.010046225317073382
2021-01-29,AD.AS,-0.07570673427620239,0.007372947875410318,0.006619565654546022,0.011065723051394551
2021-02-26,AD.AS,0.08636246159508588,0.011505480855703354,0.010740323923528194,0.007953421887329368
2021-03-31,AD.AS,-0.041331074924323224,0.011181865818798542,0.008610504679381847,0.0070249973588540045
2021-04-30,AD.AS,0.053691091319977305,0.010930496267974377,0.007901995442807674,0.006442753139660449
2021-05-31,AD.AS,0.049545872172127914,0.004705870058387518,0.004660836420953274,0.00736833114762218
2021-06-30,AD.AS,0.037769997352878365,0.004335115198045969,0.0018681066576391459,0.007106923976343604
2021-07-30,AD.AS,0.11011502452414734,0.0006329761235974729,0.0007499733474105597,0.008683617329861584
2021-08-31,AD.AS,0.017349497396590863,-0.015198666602373123,-0.0034885737113654613,0.013808521893660565
2021-09-30,AD.AS,-0.021279270837306855,0.006558234337717295,0.004713852424174547,0.01318437204806232
2021-10-29,AD.AS,0.07282487449506299,0.01279824785888195,0.011062484234571457,0.009290873174857809
2021-11-30,AD.AS,0.02678804215044603,-0.0006688343710266054,-0.00265674339607358,0.011662301888935096
2021-12-31,AD.AS,-0.04687570409164272,0.0018081056186929345,0.0018827529856935143,0.010393979486073124
2022-01-31,AD.AS,-0.059646960695742934,0.0050432500429451466,0.0011803240049630404,0.009882910523700137
2022-02-28,AD.AS,0.04882485424005257,0.01252726186066866,0.01908857747912407,0.00751244666003972
2022-03-31,AD.AS,-0.01576937673967642,0.0007974639884196222,0.000987258623354137,0.010897480000608034
2022-04-29,AD.AS,-0.08795044721890385,0.005377179943025112,0.005644584074616432,0.01197226641752437
2022-05-31,AD.AS,-0.029210624432958975,0.011781640350818634,0.007920380681753159,0.010217541413147655
2022-06-30,AD.AS,0.07830828805129274,0.005676737055182457,0.0043079848401248455,0.0084289309834623
2022-07-29,AD.AS,0.03868788714863768,0.0017035248456522822,0.003250628476962447,0.009573754325889534
2022-08-31,AD.AS,-0.052061939821491,-0.003941911738365889,-0.0025663580745458603,0.007917295413330614
2022-09-30,AD.AS,0.07781784860114754,0.0044728294014930725,0.0057078818790614605,0.0071666079831092825
2022-10-31,AD.AS,-0.01103391691104593,-0.00652408367022872,-0.00619820412248373,0.007866996102334779
2022-11-30,AD.AS,-0.03568215195004322,-0.0009078122675418854,-0.0013937826734036207,0.008761659171225832
2022-12-30,AD.AS,0.00723909621870161,-0.0015130859101191163,0.001214882475323975,0.007868968488642603
2023-01-31,AD.AS,0.07099929121460236,0.0007067835540510714,6.232751911738887e-05,0.010137596809566237
2023-02-28,AD.AS,0.028249588337854466,-0.000790043268352747,-0.003962123766541481,0.012554017101372975
2023-03-31,AD.AS,0.016963402131972595,-0.0085916044190526,-0.009384481236338615,0.012185161037338429
2023-04-28,AD.AS,-0.023824116647135407,0.004075054544955492,0.004176765214651823,0.012324546423111142
2023-05-31,AD.AS,0.04370397451042244,0.0018697368213906884,-0.0024435988161712885,0.008696456526226871
2023-06-30,AD.AS,0.003990594615344597,-0.004140801262110472,-0.0037789896596223116,0.009049608422343801
2023-07-31,AD.AS,-0.01708322173505384,0.0020820624195039272,0.0014217724092304707,0.007668439638864581
2023-08-31,AD.AS,-0.056408120241054786,-9.011277870740741e-05,0.0008515212102793157,0.007500325587133649
2023-09-29,AD.AS,-0.007567127308377061,0.006263187155127525,0.004653812386095524,0.007789348964404728
2023-10-31,AD.AS,-0.06111572151027956,0.0025156543124467134,0.0035153417848050594,0.007359749541990615
2023-11-30,AD.AS,0.00206861206070646,0.025047048926353455,0.01957419328391552,0.00641126335494756
2023-12-29,AD.AS,0.002495495089821765,0.02328473888337612,0.021876882761716843,0.004969413983189088
2024-01-31,AD.AS,0.056432047965624406,0.017398320138454437,0.017218397930264473,0.007672701494007697
2024-02-29,AD.AS,0.007241042657784519,-0.0031886587385088205,-0.002404013415798545,0.006716578777029198
2024-03-28,AD.AS,0.03659416977678049,0.005135396029800177,0.0070226481184363365,0.008317356683340167
2024-04-30,AD.AS,0.005959641808974871,0.002769601298496127,-0.00015171468839980662,0.007902207489231107
2024-05-31,AD.AS,-0.020531754887322864,0.004719809163361788,0.0037079129833728075,0.0065964663727891126
2024-06-28,AD.AS,0.07806126678030893,0.004144864156842232,0.003815383417531848,0.004912683155477166
2024-07-31,AD.AS,0.05280643711392327,-0.0032387550454586744,-0.00326681905426085,0.0034997616550839217
2024-08-30,AD.AS,-0.0009663022978917759,0.0008889680029824376,-0.0032874129246920347,0.004868850717945578
2024-09-30,AD.AS,-0.006141958633459689,0.0033103793393820524,0.0023649490904062986,0.00579953948918113
2024-10-31,AD.AS,0.07436723646241447,0.005024052690714598,0.004831538535654545,0.0036411117321481687
2024-11-29,AD.AS,-0.03617489973001499,-0.0017230197554454207,-0.0018452450167387724,0.00496275601859174
2024-12-31,AD.AS,0.08780507478957483,0.007056065369397402,0.005929870530962944,0.005698694401788619
2025-01-31,AD.AS,-0.005577492733250158,0.0005036572692915797,0.0015259076608344913,0.009073927947938622
2025-02-28,AD.AS,0.017219037884540433,0.010798093862831593,0.011959291994571686,0.0077075319359709085
2025-03-31,AD.AS,0.06490000631810851,0.00602896511554718,0.0063888379372656345,0.00790113667764151
2025-04-30,AD.AS,0.02054019317914946,0.01864601857960224,0.015745704993605614,0.01277515363118853
2025-05-30,AD.AS,-0.04623826017948379,0.006825792137533426,0.006710687652230263,0.014124636168285928
2025-06-30,AD.AS,-0.023369609404175564,0.009858835488557816,0.008067934773862362,0.011278155772637995
2025-07-31,AD.AS,0.0044695173667746385,0.00556986965239048,0.006778677925467491,0.008975442804244844
2025-08-29,AD.AS,-0.0032168409719522,0.002308992901816964,0.0020152456127107143,0.010007567955854101
2025-09-30,AD.AS,0.04484285643374243,0.005940745584666729,0.005237059202045202,0.008701767384303874
2025-10-31,AD.AS,0.00952915127287617,0.0075193652883172035,0.007599512580782175,0.009523799151362415
2025-11-28,AD.AS,-0.020116882525355297,0.005207185633480549,0.004310676362365484,0.01008154321179037
2019-01-31,AI.PA,0.041595698961670285,0.006479249335825443,0.005118215922266245,0.008199864413973357
2019-02-28,AI.PA,0.033186917557111784,0.0025118098128587008,0.0020191771909594536,0.008526361014600038
2019-03-29,AI.PA,0.04485435429437271,0.007212883327156305,0.005890944041311741,0.008741056507630499
2019-04-30,AI.PA,-0.034588233335695245,0.0033808290027081966,0.0006368292961269617,0.010216768611116114
2019-05-31,AI.PA,0.09531029446153502,0.010492850095033646,0.01031210832297802,0.011668640758555227
2019-06-28,AI.PA,0.009704754685829209,0.001508416491560638,0.0012483187019824982,0.012293967236169207
2019-07-31,AI.PA,0.00915791326003144,0.005137843545526266,0.004669699352234602,0.012330241064685117
2019-08-30,AI.PA,0.030711813690674196,0.01357846800237894,0.011699947528541088,0.012737570866884342
2019-09-30,AI.PA,-0.012094271963710983,0.005251792259514332,0.004306717775762081,0.013723353474864938
2019-10-31,AI.PA,0.03262743556862974,0.002770027844235301,0.005104846321046352,0.01358964614850227
2019-11-29,AI.PA,0.023294109501987948,0.004573178477585316,0.007088963873684406,0.011534120239721939
2019-12-31,AI.PA,0.03656581412733008,0.00020759804465342313,-0.0002265405491925776,0.012754989759496417
2020-01-31,AI.PA,-0.044573610815388444,0.0059303296729922295,0.005923958029597998,0.014008680339460074
2020-02-28,AI.PA,-0.08752931606738665,0.013770121149718761,0.01849965751171112,0.01122488058353445
2020-03-31,AI.PA,-0.0047262344966603875,-0.05676935613155365,-0.06708506494760513,0.008612443612131834
2020-04-30,AI.PA,0.07316471956487941,0.006936832331120968,0.0022670950274914503,0.007854510315750105
2020-05-29,AI.PA,0.04327596662490667,-0.018055187538266182,-0.0112767918035388,0.009749500336018426
2020-06-30,AI.PA,0.09112411892677329,0.0034981067292392254,0.0030366810970008373,0.012213560453813485
2020-07-31,AI.PA,-0.003947693425704549,0.0042983414605259895,0.0032281512394547462,0.015821467603039017
2020-08-31,AI.PA,-0.0112094676423914,0.0007807333604432642,-0.0005998476408421993,0.013360421135378263
2020-09-30,AI.PA,-0.07507352345627849,0.000469560909550637,-0.0004888024413958192,0.010841909154123468
2020-10-30,AI.PA,0.09240840429596826,-0.021312836557626724,-0.029008127748966217,0.00946732448555797
2020-11-30,AI.PA,-0.017219803982428245,0.0019616447389125824,-0.0010708895279094577,0.011654146616022067
2020-12-31,AI.PA,0.013686342836692091,0.00356072629801929,0.0033951939549297094,0.010341531461912313
2021-01-29,AI.PA,-0.05794293754278398,0.0010035393061116338,0.0013241025153547525,0.01202715860686148
2021-02-26,AI.PA,0.10676298674139913,0.00040263173286803067,-0.003137194784358144,0.01118730152852581
2021-03-31,AI.PA,0.0058693306390597685,0.002913904143497348,0.002533536870032549,0.011829375655037782
2021-04-30,AI.PA,0.012092275350132041,0.0038447976112365723,0.004212674219161272,0.011362503211016629
2021-05-31,AI.PA,0.06701612008054524,0.003555003786459565,0.0032393510919064283,0.011998136707999096
2021-06-30,AI.PA,-0.013911723302657573,-0.0021908592898398638,-0.000642597209662199,0.012455868508226949
2021-07-30,AI.PA,0.03722981293567725,-0.006273337174206972,-0.006044096779078245,0.012630925034266783
2021-08-31,AI.PA,-0.08334164333575315,0.0031569446437060833,0.0018827075837180018,0.012804290723404624
2021-09-30,AI.PA,0.04003072347581846,0.0019451006082817912,0.0004641469568014145,0.011728281178171596
2021-10-29,AI.PA,0.021400059400808396,1.466467438149266e-05,0.0007802115869708359,0.013154569339281755
2021-11-30,AI.PA,0.04636408351857608,0.00033265608362853527,0.00020958410459570587,0.013615698236605356
2021-12-31,AI.PA,-0.012734056842120397,0.0023460376542061567,0.0018211115384474397,0.014692761355833542
2022-01-31,AI.PA,-0.022851272258159604,0.004992028698325157,0.00505527388304472,0.013411736954562055
2022-02-28,AI.PA,0.06684755459403215,0.004508424084633589,0.003851862158626318,0.012104197504531313
2022-03-31,AI.PA,0.02547199975059528,0.003258052049204707,0.0023792025167495012,0.012594138516265957
2022-04-29,AI.PA,0.016323585964679452,0.00028092015418224037,-0.0006149185937829316,0.014655007747754054
2022-05-31,AI.PA,-0.11571709801657763,-0.008543998934328556,-0.008017772808670998,0.012106232669291216
2022-06-30,AI.PA,0.04576749865862468,0.007492630276829004,0.008239450864493847,0.007611453605341421
2022-07-29,AI.PA,-0.044831321806177535,-0.0094740130007267,-0.009799391031265259,0.009195129690762638
2022-08-31,AI.PA,-0.07891194944061077,0.004955577198415995,0.005963438656181097,0.005798072801343936
2022-09-30,AI.PA,0.11812316135690405,0.011397147551178932,0.011885957792401314,0.00440872374591001
2022-10-31,AI.PA,0.0476738998537238,-0.018104607239365578,-0.01805240288376808,0.006540815872002762
2022-11-30,AI.PA,-0.043019035514526155,-0.004466799553483725,-0.003559910226613283,0.006905800786338043
2022-12-30,AI.PA,0.11030305142939252,0.00011953151260968298,-0.0002540159039199352,0.004608219079892099
2023-01-31,AI.PA,0.022074291393566387,-0.0002869669406209141,-0.0005949854967184365,0.009119265491127774
2023-02-28,AI.PA,0.0035802339293841677,-0.007008245214819908,-0.0057892450131475925,0.013836525502030838
2023-03-31,AI.PA,0.04909897593316937,-0.0058355992659926414,-0.006830625701695681,0.012206828796426095
2023-04-28,AI.PA,-0.003622185979501829,0.0032121259719133377,0.0009011870133690536,0.01313451109451279
2023-05-31,AI.PA,0.04102631063795809,0.004057314246892929,0.0022661841940134764,0.009913609415775336
2023-06-30,AI.PA,-0.00512882101566177,-0.004434013739228249,-0.005534609779715538,0.008496298830178637
2023-07-31,AI.PA,0.013135522792900235,0.0038141298573464155,0.004611038602888584,0.008482500201511669
2023-08-31,AI.PA,-0.04298190919390751,-0.003412487916648388,-0.00472837220877409,0.009571867266174329
2023-09-29,AI.PA,-0.0003754006400715717,0.0048540616407990456,0.002619593869894743,0.011014325344592776
2023-10-31,AI.PA,0.07205588827260673,0.0032889896538108587,0.0018545378698036075,0.008574920283349928
2023-11-30,AI.PA,0.006309230695579342,-0.0004168178711552173,-0.0010721988510340452,0.011151856632297329
2023-12-29,AI.PA,-0.017411545074714384,-0.0002137185074388981,-0.0013356800191104412,0.01129527095642952
2024-01-31,AI.PA,0.07869541614331217,-0.005212186370044947,-0.00396467000246048,0.012803854563499738
2024-02-29,AI.PA,0.025950910081786977,0.0019332807278260589,0.00019871347467415035,0.012559236504855317
2024-03-28,AI.PA,-0.04475347899248791,0.00136940844822675,0.0002680206671357155,0.012775297921864912
2024-04-30,AI.PA,-0.008616249735881973,0.00798399280756712,0.008016175590455532,0.011313962066123881
2024-05-31,AI.PA,-0.008782684304668194,-0.005385964177548885,-0.005929008591920137,0.00970829275019209
2024-06-28,AI.PA,0.025829258255663408,0.005133416503667831,0.0036929016932845116,0.008853348931832193
2024-07-31,AI.PA,0.003312558773655939,0.004108572844415903,0.0023892561439424753,0.009666854960948582
2024-08-30,AI.PA,0.026552790653956375,0.0033123402390629053,0.001744510605931282,0.012030511446201894
2024-09-30,AI.PA,-0.026197314305447045,0.002626903587952256,0.002570746699348092,0.011999268090491972
2024-10-31,AI.PA,-0.04585506538837563,0.010405149310827255,0.010327310301363468,0.010158932270762772
2024-11-29,AI.PA,-0.002291580146596276,0.005616894457489252,0.002976330928504467,0.007597289245569671
2024-12-31,AI.PA,0.07499083223029022,0.010372013784945011,0.009054792113602161,0.007392139506867308
2025-01-31,AI.PA,0.063648468951373,0.006757091265171766,0.005734982434660196,0.010272501306070714
2025-02-28,AI.PA,-0.008414855377713403,0.006086068227887154,0.005891811102628708,0.009769473497367058
2025-03-31,AI.PA,0.030477491616882256,0.0076349456794559956,0.008480623364448547,0.008898642561324123
2025-04-30,AI.PA,0.025672929900154646,0.020667456090450287,0.01836179383099079,0.009278973388578526
2025-05-30,AI.PA,-0.04061633995252057,0.004526444710791111,0.0041715181432664394,0.012750748735377146
2025-06-30,AI.PA,0.0010272281902943502,0.013226205483078957,0.011986078694462776,0.012599053478444415
2025-07-31,AI.PA,0.019598290573065023,0.006184412632137537,0.005876869894564152,0.012113780430488176
2025-08-29,AI.PA,0.0011343520834542526,0.00931614637374878,0.009014632552862167,0.015536334537571713
2025-09-30,AI.PA,-0.04179788527454349,0.007045045495033264,0.006091339513659477,0.012085729079792319
2025-10-31,AI.PA,-0.011981952937825306,0.00927810836583376,0.010063729248940945,0.008996552913459145
2025-11-28,AI.PA,-0.02763112725760198,0.008958457037806511,0.00888663437217474,0.009948673937617607
2019-01-31,AIR.PA,0.1279532048249972,-0.07578234374523163,-0.06096908450126648,0.017087190616719445
2019-02-28,AIR.PA,0.03715333909892524,0.0031307190656661987,0.0016810656525194645,0.01949748202768104
2019-03-29,AIR.PA,0.047210160997101194,0.007136448752135038,0.007106979377567768,0.021254610042814384
2019-04-30,AIR.PA,-0.06351076149155598,0.008119755424559116,0.012004749849438667,0.022946744468932655
2019-05-31,AIR.PA,0.07898396459079106,0.021724915131926537,0.02515718899667263,0.024526088486217595
2019-06-28,AIR.PA,0.04239923821712361,0.016635486856102943,0.020956385880708694,0.026166783810997733
2019-07-31,AIR.PA,-0.021947596822808606,0.02041814476251602,0.0229538194835186,0.02719951978038297
2019-08-30,AIR.PA,-0.05022726965987208,0.01762782409787178,0.023806359618902206,0.02555705941391525
2019-09-30,AIR.PA,0.053572618340747204,0.022280436009168625,0.01990916207432747,0.02368961437014704
2019-10-31,AIR.PA,0.038045976610984696,-0.0015556594589725137,-0.0012135893339291215,0.022373750183212478
2019-11-29,AIR.PA,-0.025817609274265605,0.0015119836898520589,0.004928522277623415,0.02225374463847227
2019-12-31,AIR.PA,0.03034435295773511,0.007093334104865789,0.01153323333710432,0.020774027795221698
2020-01-31,AIR.PA,-0.21354540525680135,0.01783432625234127,0.01727563515305519,0.019921037137603886
2020-02-28,AIR.PA,-0.5733311125039358,0.012771820649504662,0.028771668672561646,0.013717387702337326
2020-03-31,AIR.PA,-0.024911632423519625,0.026057930663228035,0.03439227491617203,-0.005657370032588778
2020-04-30,AIR.PA,-0.02059768205928827,0.0505124032497406,0.05473053455352783,-0.005938933722959147
2020-05-29,AIR.PA,0.1109006498455695,0.031751036643981934,0.03455594554543495,-0.007271154885642672
2020-06-30,AIR.PA,-0.02132140243351712,0.12414343655109406,0.13828368484973907,-0.0036365660714752224
2020-07-31,AIR.PA,0.10448914826295584,0.09580594301223755,0.08145371079444885,-0.002585723022255311
2020-08-31,AIR.PA,-0.095179293416316,0.03606678545475006,0.03768765181303024,-0.0028981930319280404
2020-09-30,AIR.PA,-0.009225668876772812,-0.029686685651540756,-0.028207246214151382,-0.008148151936509146
