date,markowitz,hrp,xgb,xgb_sentiment,equal_weight,buy_and_hold,minimum_variance
2019-03-25,-0.003976377873346307,-0.0008248367982809229,-0.0009044347444550048,-0.001102424632711388,-0.0014909183079262413,-0.0014448080956438543,-0.0004922678112130032
2019-03-26,0.013556388582146504,0.007128925906724562,0.00834381195248328,0.0048959652352429835,0.005073667767106118,0.005133083521045364,0.0061536565032139015
2019-03-27,-0.00844423272322181,0.00045662201257500794,-0.002167170356519263,-0.001062420427591487,0.0008065721178556098,0.0008327627255628402,0.0018304211520857325
2019-03-28,-0.0027961480619658635,0.0005986827151943977,0.0011499325900150746,0.0006174369752779574,-0.0010789424398571026,-0.0010176483608043906,0.0009857203040873285
2019-03-29,0.011976178313563492,0.008033205985681744,0.006761461488967335,0.00488715431007487,0.009329224109923488,0.009379609992068877,0.0048242134844977465
2019-04-01,0.005567511553947297,0.006970913614475188,0.00116466507601061,-0.001891180486458834,0.011744713441849646,0.011501047438011273,0.0012317820684826064
2019-04-02,0.0018201839003991328,0.0011046401609649593,0.006729427529602023,0.005186335206320572,0.0024528600755354597,0.002289226891520832,0.0017968971135805833
2019-04-03,0.010169275923957881,0.00827073991624663,0.005991090287086557,0.006974676524999403,0.011546700084667473,0.011302529237911951,0.003914151838968818
2019-04-04,-0.0009819317919991795,-0.0001234001049909968,0.003269294751511133,0.005649010944099261,0.001178681547681044,0.0009942169450150875,-0.0009600761220151736
2019-04-05,0.006127594691218142,0.0001400025135930572,0.0010889941463491089,-0.0012561300965173554,0.0003352421686998566,0.00032196939885875697,0.0004932134832133615
2019-04-08,0.0005935314718923256,-0.0006969440480488822,-0.0006700164460443309,-0.002242368190506417,-0.0010954349901282367,-0.001078421227664203,-0.0003020589426074797
2019-04-09,-0.005990839771410748,-0.004810153665500683,-0.002894555937104581,-0.002216846638705514,-0.005107283192968983,-0.005134041305657285,-0.002462386604576412
2019-04-10,0.0013449794332058,0.00130476255578637,0.0006386315929161994,0.00276585595989287,0.0008696492277697077,0.0008642589165636324,0.002853924671638313
2019-04-11,0.0036931759490195044,-0.0008197994255272067,-0.006485330271451018,-0.006115815132465062,0.002617690998517449,0.002509302571711201,-0.005798497874301923
2019-04-12,0.00010899304652957267,0.0001795377804675374,-0.0010447677433819513,-0.003241764732814861,0.005637904482535559,0.005337796555728599,-0.0058188804655091
2019-04-15,0.0011860297045247728,0.002203994902657724,0.002505355843642758,0.0063867995630513055,0.001863242612469388,0.0018753525125669943,0.005132085995120396
2019-04-16,0.00437036415771774,0.0023294787990301128,0.002011969923649254,-0.00025984111618526976,0.00439802910885148,0.004329639583347203,0.0001206897193513762
2019-04-17,0.004779363848301134,0.0031607572227298924,-0.0010104572709106136,0.0034180669149079025,0.005720151033483009,0.00546511417056242,-0.0019107179887048198
2019-04-18,0.0038158894552030548,0.0018912686838241893,0.0028684957928946054,0.0020726201484001765,0.0029974588268860325,0.00294525355379784,-0.0006090401368610263
2019-04-22,0.0,0.0003342579692948725,0.0,0.0,0.0003132665461027389,0.0003133831008693757,0.0005551367938693347
2019-04-23,-0.0010941292714197332,0.0017518064800242737,-0.00020119558771614565,-0.0007104688293306776,-0.001144217802795348,-0.0008128849896664301,0.0025439763805847446
2019-04-24,0.004122296908085945,0.00012511089658762272,-0.0010274545161539348,-0.005493510732981265,-0.0014091551929539402,-0.0011564808874191894,-0.0018996305868054255
2019-04-25,0.00036399882285360896,0.001860947490141315,0.0005817850130862996,0.006571114025646861,0.0004861736176221145,0.0006141097181286665,0.004685048524541869
2019-04-26,4.3822741883609235e-05,0.0023951240592911577,0.006181350605784765,0.000658949353645231,0.0008366500806019797,0.0008331078592527048,0.0036982156266131636
2019-04-29,-0.0003014387790173268,0.0015642741971084219,0.0027820890479398836,-0.00046830085021775086,0.002882559397587934,0.0028813798452602384,0.00011706471233842967
2019-04-30,0.0040505196089880915,0.0035233495660355967,0.003897006134909866,0.007013081253503075,0.0025458644192454007,0.002576980704097563,0.0035081519186517416
2019-05-01,-0.00041836644654538215,-0.0009981538948984309,-0.0038716514578804994,-0.0019755352788459815,-0.0007271979603693468,-0.0006606361366510942,-0.0014022570728638279
2019-05-02,-0.009300377048813337,-0.006833516143773518,-0.004287294930324422,-0.008943582371425254,-0.006104912799624465,-0.006113645002377312,-0.0047527631971580634
2019-05-03,0.004148737878273827,0.0038835295840637615,0.005674356194328709,0.0039431618171051775,0.002887688059838733,0.0028983841939769946,0.004655259736940266
2019-05-06,-0.011114421949620527,-0.008379876159292646,-0.011367146589992844,-0.0070347360061257455,-0.011060170940833492,-0.011175429182889645,-0.0045984130627040876
2019-05-07,-0.013073060035816495,-0.012112359980131028,-0.016256984443534336,-0.013975861217757415,-0.014548862637233395,-0.014689771980150167,-0.008423974521290636
2019-05-08,0.008803386482973938,0.0026666050452779744,0.0017339942328504858,-0.0004104167546368398,0.002693066267432379,0.0028994217700767802,0.0013550287100394698
2019-05-09,-0.021143316105370964,-0.014257844035778663,-0.0131785417369093,-0.013703800056163222,-0.016726464530547266,-0.016935750272932974,-0.010179418403824365
2019-05-10,0.0041760656660297475,0.0035250583553809722,5.3848641503892545e-06,0.003186351584452407,0.003385563838053698,0.0034801539236793424,0.003708473333441633
2019-05-13,-0.015668966080059375,-0.011959449139949282,-0.01266206910835,-0.00855811867980237,-0.0142452987633602,-0.014445782720878042,-0.00900205017959465
2019-05-14,0.022105003829144088,0.011526244491576342,0.011646772688786352,0.011556255052596968,0.012869888971012293,0.013177458347505357,0.006859630826952403
2019-05-15,0.01197027858369909,0.006424566086444915,0.002188377059239264,0.004771874700306498,0.0061593788985937585,0.006164123234531161,0.007887285556336384
2019-05-16,0.013129031595337992,0.014905661592180928,0.01829355042973452,0.01742654821966775,0.015107545131153984,0.015248879240148628,0.01411330295565209
2019-05-17,-0.005602738657360233,-0.002075127817966969,-0.006785415685120616,-0.006730245940785306,-0.003572116921100032,-0.0037712462883623763,-0.0006629907239538752
2019-05-20,-0.019099380780878337,-0.009678760687580466,-0.015256449777080513,-0.013816339135574833,-0.012581664721601408,-0.012966164866949799,-0.006021167865055332
2019-05-21,0.007715809297854187,0.0052143967601210855,0.0037391594976736247,0.0031591189848896484,0.0061936674833694295,0.006351977666908817,0.0009999423338456117
2019-05-22,0.0006972165187930917,0.0007862729247660468,0.0023113835022165645,0.0051768782662146556,-0.0013542720626615796,-0.0012670572617201163,0.0018798346912246335
2019-05-23,-0.017990063633483804,-0.01242034943787638,-0.018607883478562567,-0.0171641529304558,-0.014716038205792906,-0.014787352353493776,-0.008134314877183642
2019-05-24,0.007497616780530825,0.008883822940766822,0.005765931959705371,0.011674877104129292,0.008661534279618166,0.008696931050099612,0.008152459832216009
2019-05-27,0.0036414685210895566,0.0033556319963924247,0.0031016135152828334,0.004537125525874599,0.0030872063259331987,0.0030285042001261995,0.0033520967357594496
2019-05-28,0.0008699664167325424,-0.003692573158600724,-0.0076390555456643545,-0.004916332950718869,-0.0037554437272734804,-0.003762922450254198,-0.005970982717334195
2019-05-29,-0.01405645203543516,-0.014356494990635503,-0.010682285834004972,-0.011427564809249629,-0.013395324549053931,-0.01334002819365209,-0.01373810407354115
2019-05-30,0.0053377680829667035,0.0041441378732084075,0.0033900302644778004,0.002067161784846512,0.00418832282260573,0.004313465175035631,0.0043322224589973975
2019-05-31,-0.0016755179756933933,-0.008602750473638584,-0.010074331998674163,-0.010952245881630364,-0.00999261803353231,-0.009999287008073666,-0.005914604552968919
2019-06-03,0.009389925855428973,0.005759558989476646,0.0032616283726781417,0.007628154685504171,0.004657751964896695,0.004991661180411901,0.006424522065876561
2019-06-04,0.0036473122416955535,0.006320886347287593,0.010346307419224435,0.010911472256881237,0.010845384967922476,0.010289358374874234,-0.0011579519061342444
2019-06-05,0.008305035850566194,0.003414936262077373,0.0034919651762895555,0.00694254005100497,0.001314011952639428,0.0016750378915720522,0.004619627000406735
2019-06-06,0.004194102246009428,0.002326449642182918,0.0012832022657595205,0.002596776899301761,-5.4017883607858304e-05,5.0097576776162995e-05,0.005303323512615728
2019-06-07,0.013870152640962771,0.010283837463530822,0.010077320599324691,0.011569469814455807,0.009790651674639982,0.009956298412858004,0.009664109464797446
2019-06-10,0.000516298438803025,0.0008653764490616971,0.0004815564667164855,0.003183549859177991,0.0028291253271730613,0.002772088938792692,-0.0014230844670021384
2019-06-11,0.006547846260511453,0.005241659490364737,0.009148213536858301,0.006189960042572062,0.006547195499839553,0.006398798655131866,0.0007390130233480393
2019-06-12,-0.0004763416692631279,-0.0021211625520895904,-0.006518554806586048,-0.006731150641111569,-0.00448550883337411,-0.004210152660528996,0.0013594427211005506
2019-06-13,0.0004845680277906064,0.0015076542881881573,0.0016595160772945757,0.0013388293832964355,0.0021562537159574907,0.002164083432919819,0.0015498786545203379
2019-06-14,-0.0004402305898365136,-0.0036796232629378624,-0.006114776938087358,-0.008235923579861474,-0.005183710597448396,-0.005089966966615368,-0.0025443346382235054
2019-06-17,0.005157031643423115,-0.00026538253864638215,-0.0013714511343554485,-0.0020468081517115077,-0.00024101989480124024,1.2538995088686799e-05,-0.001006874593159097
2019-06-18,0.015728811234542662,0.01772830483614768,0.017721963416772,0.015128995566530823,0.01921845871867862,0.019096371163969644,0.015354377035139718
2019-06-19,-0.008021653123103956,-0.00012655918745560344,0.001295161068703524,-0.0019938340991969587,0.0019627713634919187,0.0016673329322477006,-0.0012272590015596505
2019-06-20,0.006574556624691668,0.004260513804959175,0.006272009433893406,0.0037753677658959057,0.0031950804590387765,0.0034360953321212057,0.00427944924804952
2019-06-21,-0.0012090227080187256,0.0008629603252828712,0.0032265344283610637,0.005730417386264933,0.00044426329404974037,0.0003849668236969218,0.0007614960258444639
2019-06-24,0.0008913594513346389,-0.0049714987217685,-0.0043238682772512235,-0.002288667325962201,-0.004864630422512642,-0.004588151419947429,-0.0073485102343789155
2019-06-25,0.0003792312054179959,-0.0021728507200046883,-0.002402051802187281,-0.002527211710221486,-0.001882639834836638,-0.0017125880053810445,-0.0063026659972687735
2019-06-26,-0.003766960379096711,-0.0030434344489699283,-0.0011078208903410333,-0.0005360273693993496,-6.43739845147403e-05,-0.00042328513070948146,-0.00510212991831472
2019-06-27,-0.005011785179540087,-0.0002828664352843959,-0.00283691699069525,0.002105924763887258,0.0009711800792832881,0.0007314226526131046,0.0011311997730387433
2019-06-28,0.007167858649958861,0.006090176093191628,0.007941781218060544,0.006903432153860004,0.006738022172890172,0.006872411825859763,0.003642717148639655
2019-07-01,0.005175920533725097,0.0053613440540483115,0.00011359426720817948,0.00048296301555812195,0.006691321124570741,0.006739451160176024,0.003868818138502498
2019-07-02,0.007275062197233702,0.004684674445830742,0.0074927294933973725,0.008653072661300082,0.002503059358431918,0.0026445098521477206,0.007681157998804047
2019-07-03,0.008289059605408561,0.008885116077261898,0.008014932673456848,0.012050572368808571,0.010103680836283786,0.009919246431797837,0.008780574750021777
2019-07-04,-0.0007993248030639847,0.0009096410810074354,-0.0015231314378763169,-0.0028041649633512283,0.0028927753433374507,0.002764278274191706,-0.001212539519617168
2019-07-05,-0.008039079262113911,-0.007360658606879472,-0.00749350467412139,-0.007131965202259091,-0.0074131935535034854,-0.007502077406168764,-0.008285926700466718
2019-07-08,0.0019080057658570713,-0.0010601640509520537,0.004627784355097585,0.0014310997343668559,-0.0025745152909450513,-0.0021442096650767756,-0.0015498987939236621
2019-07-09,0.00011504929244657834,-0.004079986878180241,-0.0015579949030265364,-0.0006594985481544291,-0.005313319064096078,-0.00516742251902542,-0.0031668121526545424
2019-07-10,-0.00017832762219967052,-0.0011803527708458407,3.5640717649838838e-06,-0.0018933121952424536,-0.0002719276887244937,-0.00030456829594846193,-0.002116035942284944
2019-07-11,-0.00011471066621744448,-0.002276474109746063,-0.0018180846754219365,-0.004374591192494683,-0.0011729109728138719,-0.0012223909408490953,-0.004099373060086108
2019-07-12,0.0003973062033211766,-0.0016365321761159578,0.0004029916129082602,-0.001809091254207567,-0.0008195469537445755,-0.0009174348469357031,-0.0024298324228682975
2019-07-15,0.00547426315428972,0.0029753265584624706,0.005137589755016898,0.0028389621905552313,0.0027250937635327735,0.0026995925119376487,0.003070734017659566
2019-07-16,0.003771554250808495,0.00294465087391993,0.0011033998566952908,0.0034178930276509267,0.004615859718895585,0.0046859324870707104,0.0009905840140499984
2019-07-17,0.002270444700851701,-0.00047122552355877677,0.0006311474947055173,0.002581535035887125,-0.0027615277779024353,-0.002442575644887349,0.0052941191777065395
2019-07-18,-0.000376515980896219,-0.0019875958545506347,-0.0034330333052531793,-0.0035789708880443073,-0.0029287498091184754,-0.0028005683941685717,-0.000978755132238598
2019-07-19,-0.0028724322929657214,-0.0031697658060706765,-0.004363894004168526,-0.003921391232366807,-0.003887845847276747,-0.0038516418354303176,-0.0020859744708556114
2019-07-22,0.0019656878200978462,0.0035431811067419285,0.0027292020388921074,0.004795223557210302,0.003604637997911611,0.00366450258780653,0.0022454559570085986
2019-07-23,0.006997598918962883,0.009077314494131964,0.008295177648823829,0.006402960808655988,0.012913996369061329,0.012565798419246774,0.00440996828870073
2019-07-24,0.001094522002993422,0.0008352482020668531,-0.00038112415544165276,-0.00020071405368906584,0.0018192832847015324,0.001861013578289893,0.0018212850447770846
2019-07-25,-0.010525276903126088,-0.006591685237367418,-0.0031824609204343826,-0.001682457601458414,-0.0074458396205389875,-0.0073611803429680985,-0.005180838710088624
2019-07-26,0.007930715598967648,0.0041074755988258545,0.005837483964716119,0.004970310996557213,0.002614556053137154,0.003020893546511023,0.00404574811415113
2019-07-29,-0.0020674706408847143,0.00024414644412559133,-0.007069913039750597,-0.004840203003652317,-0.002170499367214614,-0.0024476057966725407,0.0029167062494017087
2019-07-30,-0.014862753893936142,-0.01385929202551769,-0.010637152376440293,-0.012278833213023196,-0.015359684295612607,-0.015030984147226516,-0.013362234335536065
2019-07-31,0.0028897583102572666,0.0002595240721786468,0.0011838623081215712,-0.00013705720205283876,-0.00013079079684330525,-4.6990128113705526e-05,0.0025577518329802157
2019-08-01,0.010475502463050816,0.005323266921108401,0.00374298640292833,0.005399388701384117,0.004899464349237879,0.005502100091977138,0.0059256987092996755
2019-08-02,-0.029682184863855612,-0.02161997039055006,-0.01487410952379986,-0.013165013749789869,-0.026074241434671873,-0.026564738342579122,-0.011080956735099044
2019-08-05,-0.01805706944343342,-0.019871076698205727,-0.024359615917305018,-0.019274074005427015,-0.019889509992261724,-0.020332655963575072,-0.018636169342974178
2019-08-06,-0.00022381002089674951,-0.005571424260853361,-0.0032706238082219796,-0.0024142142399428187,-0.006325417431497775,-0.0060388545107068455,-0.005143987046527637
2019-08-07,0.011286550760136927,0.0034469616734329224,0.0032496735082949797,0.0071352707032927,0.0013290268880430912,0.001793639432823584,0.00590916495562272
2019-08-08,0.018027725383998154,0.01721677808868613,0.01971688874996389,0.017533763219038708,0.018415042319888674,0.018582061772906104,0.014263621970515322
2019-08-09,-0.007948274953193463,-0.008889444352211845,-0.01516971810671091,-0.013546049835285977,-0.012523613746440343,-0.012247087024354033,-0.0004640117495746997
2019-08-12,-7.531287782419095e-05,-0.002024990810452525,0.00036715252310275093,0.003580943192166926,-0.0032513817102850875,-0.0029160981694123394,-0.0008602522774408298
2019-08-13,0.006558155803836374,0.0061487746755475815,0.0022377386689595587,0.002328424250236194,0.008469519413145195,0.008376849249379441,0.0031089084736409278
2019-08-14,-0.021015373186394886,-0.01813006648071237,-0.01523964443091129,-0.012245376191499149,-0.02169689619874396,-0.02182648580893511,-0.010560602855466488
2019-08-15,0.00421502747129841,-0.00246441688975589,-0.0050249838164583,-0.00021996524856408893,-0.002814750508091189,-0.0025072486192119336,-0.002931516578589313
2019-08-16,0.012192384931029384,0.013969503571913776,0.020002411766787572,0.01856106736425885,0.015203368477592568,0.014959138830588288,0.012883741555885378
2019-08-19,0.013246150109352782,0.010092484657132448,0.008892634216227584,0.008820776059472978,0.01079189018370061,0.011034164362126052,0.006859160209718518
2019-08-20,-0.004534954754671766,-0.005423117629263669,-0.008255860198663267,-0.006592632117425019,-0.0065870753529347565,-0.006294813934855112,-0.0007941583548533664
2019-08-21,0.015156772961818466,0.012127339577964417,0.014723756685675712,0.012878606957638605,0.012318843778897632,0.012769650939723473,0.008878005273637461
2019-08-22,-0.01340309372720219,-0.004827660161222339,-0.008698617242832773,-0.009406030344658905,-0.003572316232229856,-0.004262396486196257,-0.004345985622345308
2019-08-23,-0.011533812030761193,-0.010359469346379517,-0.008600205813847052,-0.008059053299487095,-0.012677461104573096,-0.01263744316793752,-0.007530194499985975
2019-08-26,0.004865478452660543,0.003938347254702953,0.002792387817010149,0.002139873961476506,0.004846003865797842,0.0047765631671715224,0.0019129943681687402
2019-08-27,0.008200018932630738,0.006717139248770028,0.015674928735629434,0.014003462899222887,0.006117277237773396,0.006225412995755444,0.005329941581914169
2019-08-28,-0.0058330339299355214,9.762666809943593e-05,-0.0029301190491445,-0.00210901147970954,-0.0003151487707920951,-0.0005296462590735953,0.001401478349655321
2019-08-29,0.016257509240420843,0.011189730542289564,0.006955463782106577,0.006645056938662347,0.012447749909912757,0.012741387617684077,0.008279617420962677
2019-08-30,0.0031482445506456694,0.005485280283377712,0.0042978832466294015,0.0038681400315982396,0.005317660410055942,0.005313327949498366,0.005872310683503564
2019-09-02,0.006101282471653186,0.0030760475776754133,-0.0008332172868033181,0.0010250021373341112,0.001611253641411177,0.0018686897560966738,0.004547399572478915
2019-09-03,-0.004619152765778258,-0.001964488509884021,-0.0064087183539588855,-0.006064679586878034,-0.003022556988493002,-0.0030957405328882063,-0.0006724637005834841
2019-09-04,0.012702402697808922,0.008912459020007394,0.00886120768758223,0.008390925006823166,0.009883167800803196,0.009800299956476438,0.00813395758113706
2019-09-05,0.004442465082121678,0.007076176372251712,0.013182487334646073,0.010229514922705735,0.013057104071615543,0.012414372448155098,-0.00045368991273886454
2019-09-06,0.00232241590148229,0.0022315541740030283,0.002233453149651884,0.0014845007217597214,0.00201465526833166,0.002274031814804962,0.0018937232747328787
2019-09-09,-0.00933173958965273,-0.0005081413445472724,-0.002702308693557816,-0.0019941678047405765,0.0038915050958620973,0.002749100300485885,-0.002608375140108932
2019-09-10,-0.016350745128313946,-0.0002513079660049751,-0.007256913069572364,-0.007659408326085505,0.0020393640321227837,0.0007117296018660378,-0.001008110083471157
2019-09-11,0.0031811800230366026,0.005476450693632337,0.007385745779901242,0.008254398614302752,0.0053962312690817435,0.0054374763021986065,0.006522715933997506
2019-09-12,0.012104511040957942,0.004653182292250983,0.00310467009527047,0.004308920849649795,0.004787153775318941,0.005091925013018604,0.004200232483820467
2019-09-13,-0.008275869911023583,4.639950363940695e-05,-0.005545329306717317,-0.0019186844549239647,0.005139940728325336,0.004024117844914392,-0.003916658652061819
2019-09-16,-0.01784558064464403,-0.007976115498815387,-0.011897318738718994,-0.014362439607671309,-0.008724336629841055,-0.009136658413209002,-0.00675669262619564
2019-09-17,0.008093572164499937,0.00198266020207866,0.0023639765762950324,0.0008001882225364642,-0.0016238671300235616,-0.0005319069107915138,0.005646956497677472
2019-09-18,0.00563099581834907,0.0007629942634927624,-0.009097226403022952,-0.008004511560415874,0.0009093173506351364,0.0008806952662659025,0.0005172620922070281
2019-09-19,0.005528471082896019,0.0061789261085492195,0.008568085476404076,0.008824208572043135,0.00751024444580302,0.007237882835969547,0.003924015408402742
2019-09-20,-0.00919656509169525,0.0024814931636344363,0.0021075448051525534,-0.00390497280175619,0.002032575783110423,0.0015010269336172555,0.0026635107016017476
2019-09-23,0.0030120699295753013,-0.005079071142490907,-0.009137848820883681,-0.005569882786729627,-0.008776286659242351,-0.007985318421651353,-0.0009976615115598326
2019-09-24,0.007717975798844219,0.0017321311645314198,0.0035853807541562023,0.002245479308808852,-0.0011879779349936877,-0.000595101540022729,0.0039307511652966
2019-09-25,-0.007089840930616379,-0.005424396473125232,-0.005979200545330802,-0.0019427952398254516,-0.004689332404032859,-0.004907464254095208,-0.005897160283201497
2019-09-26,0.007999021254781226,0.008329410838620424,0.006745567909132373,0.004767614979911846,0.006788613693543165,0.007046527006318589,0.010437073913481972
2019-09-27,-0.002108136609902519,0.0035895795488726104,0.0035421227640555085,0.003759795975684693,0.005014816276732375,0.0043334268039179795,0.0026206216260191363
2019-09-30,0.009081682440890942,0.0044684696244290155,0.004784811314506201,0.005014503919029953,0.005000818267631164,0.005114823872088592,0.002398974524306646
2019-10-01,-0.015387123047591659,-0.01197558366296354,-0.02028150444096698,-0.018501911551411628,-0.012472933407843171,-0.012663644168773854,-0.00875819953434772
2019-10-02,-0.01963425670685371,-0.025860199696412893,-0.025556304330931992,-0.023434761018226218,-0.02755298603222494,-0.027387442845921105,-0.022959064638707477
2019-10-03,0.005895987619051007,-0.0008559596002772836,0.0013681421710266463,0.0013659854451143682,-0.0008098492812238927,-0.000491099805098618,-0.000597898732509192
2019-10-04,0.008614077423863727,0.008042099560393905,0.005971210145530239,0.006562992494036705,0.006862494511328101,0.007328848960291251,0.009601389154735025
2019-10-07,0.008966597640484792,0.0069817947725392,0.008036399325096606,0.008517083163761761,0.0070825023954529465,0.007191286642144028,0.005522260231240524
2019-10-08,-0.009753261329488451,-0.011091105980771914,-0.009201661211041445,-0.009565812904031268,-0.011913143236754211,-0.011959376931724492,-0.010187367327753294
2019-10-09,0.005494761601044417,0.006274658300445135,0.006737820431299821,0.007052062045890905,0.00705910649341128,0.007290171478305466,0.004064456757745879
2019-10-10,0.006099601267556021,0.004619228692870685,-0.0047049051687298275,-0.008779210628857826,0.009388492100778249,0.008853303876355734,0.0010538200668468256
2019-10-11,0.003393178062782546,0.017465236780520168,0.011630099260824815,0.009402510845592871,0.02246860213999329,0.021873631578258043,0.014029111268063558
2019-10-14,-0.004121977319315318,-0.004112759505663217,-0.002894548556890359,-0.0029728519993494932,-0.004598340753125502,-0.004512025820158852,-0.0022573456544226532
2019-10-15,0.008105394173502362,0.009796584997526007,0.006761448461690412,0.0042567711976630035,0.012330195941271266,0.012047422887810317,0.009137500350033426
2019-10-16,-0.010208372904880586,0.0008610163660893295,0.0016415372771867811,-6.754465383625998e-05,0.0018819336345878331,0.0013088072360732121,-0.0006648824745038898
2019-10-17,-0.007928455340958885,-0.0021321718953949153,-0.005678321331701177,-0.004856446904075099,-0.0028615733718138628,-0.002873600448546327,-0.000338927404071198
