date,method,mom_5d,mom_10d,mom_20d,realized_vol_20d,ma_ratio_50_200,rsi_14d,relative_volume,sentiment_mean,sentiment_std,sentiment_max,headline_count
2020-03-31,xgb,0.18654648918449585,0.16216460098795438,0.13890766396690588,0.12324429926691033,0.15291399518674959,0.10002628515363504,0.13619666625334892,,,,
2020-03-31,xgb_sentiment,0.13991345525715035,0.12052702270165741,0.0998716084872068,0.08836328880003039,0.10816367901046929,0.07175114420928842,0.10318905993328535,0.050805235334179376,0.06648997833952174,0.07598148487772029,0.07494404304949058
2020-04-30,xgb,0.15725205498708664,0.19458080691702295,0.13304195209505865,0.16448793944121318,0.13617628959808248,0.10256198311543287,0.11189897384610324,,,,
2020-04-30,xgb_sentiment,0.11175867528623466,0.15102459609116906,0.09627849202669742,0.1260310894326121,0.09999504259516573,0.07226358298729244,0.09570122858198243,0.046906989592786996,0.06098929383964568,0.07224379720712462,0.06680721235928891
2020-05-29,xgb,0.1560000827158416,0.20224182835878657,0.13444487227859508,0.1609257415958395,0.13619881357327843,0.09919028165554754,0.11099837982211128,,,,
2020-05-29,xgb_sentiment,0.12376181361146384,0.15560974897906973,0.09635528549138522,0.12988346701662626,0.10163681581773007,0.06925679479790059,0.08743933034447135,0.045756522162937574,0.06017853133108695,0.06708256718349553,0.06303912326383287
2020-06-30,xgb,0.1435745373942038,0.18294075974585247,0.12289407132922016,0.19757138426246323,0.16812510872832187,0.07841890753500695,0.1064752310049315,,,,
2020-06-30,xgb_sentiment,0.11898253007835069,0.13988995250617284,0.084746713503936,0.15657479847778238,0.12545073481585503,0.06534370307853184,0.09278750512465696,0.04140810375081074,0.05000552490730329,0.0661285797752003,0.058681853981399905
2020-07-31,xgb,0.1477543433650878,0.1834247828397643,0.13054940396698453,0.18033741311847842,0.14263115456974468,0.09424302829821977,0.12105987384172048,,,,
2020-07-31,xgb_sentiment,0.11297157871400294,0.14362288938331,0.09678618362396313,0.1484568001702827,0.10831786302315571,0.07329378453335014,0.10263718902408502,0.038820227330315656,0.048866834583390514,0.06352417891150669,0.0627024707026375
2020-08-31,xgb,0.13945455407847962,0.17617328361320803,0.12907406036253807,0.18622694472282827,0.13944632837064982,0.09153980596986262,0.13808502288243352,,,,
2020-08-31,xgb_sentiment,0.11822216085750635,0.13531889449461862,0.09274952999438889,0.14347711437217125,0.10793476034078392,0.0725180028633602,0.11477364833799866,0.045457174783102086,0.05663986706748672,0.05882535215933334,0.054083494729249955
2020-09-30,xgb,0.14504178603524862,0.1586916984205728,0.1323004678110728,0.19560025700215736,0.14065545671129664,0.08187051575721013,0.1458398182624417,,,,
2020-09-30,xgb_sentiment,0.11837270573331637,0.12749154891689027,0.09322818304119355,0.14527695681783567,0.10759337365504096,0.06929551768073514,0.11507653781833702,0.04814096085082641,0.05690571863115169,0.06111673602322898,0.05750176083144394
2020-10-30,xgb,0.13845210239933894,0.1639576209606095,0.128715183580008,0.19379523728120304,0.1403477725753642,0.08837978596674313,0.14635229723673315,,,,
2020-10-30,xgb_sentiment,0.10455150831163448,0.13467497313344914,0.09089824703638552,0.14925313899070844,0.11134175130419724,0.06667928089048286,0.11753904507577062,0.05036330934189784,0.053104400072904734,0.06068654577091327,0.06090780007165585
2020-11-30,xgb,0.12817589815125088,0.17659743943513087,0.1315148296088739,0.18856951564666488,0.14403675966784268,0.09343698073722993,0.13766857675300687,,,,
2020-11-30,xgb_sentiment,0.09719620181576881,0.14244234227694388,0.09242747379343264,0.14564437598078578,0.10846652260062097,0.07675013655250378,0.11153610723792778,0.04084702238021398,0.059709785775104725,0.06870906069873195,0.056270970887965704
2020-12-31,xgb,0.11769132522873357,0.1778430674499634,0.12745849643676024,0.19672374396677397,0.1492518034758193,0.09937430992075115,0.1316572535211984,,,,
2020-12-31,xgb_sentiment,0.0932796235238198,0.14464980631472316,0.09173651121912235,0.15345225344391775,0.1137468583222041,0.07878963737223124,0.10476537954473163,0.042785031662580256,0.05157273537959923,0.06520955681208492,0.06001260640498559
2021-01-29,xgb,0.11924986266514576,0.18389084576506481,0.13029128532439962,0.19086507365442765,0.14834327461014632,0.09516305287931591,0.13219660510149994,,,,
2021-01-29,xgb_sentiment,0.08925973119027979,0.14316282373695327,0.09260005566494586,0.15062191222550433,0.11238703223711811,0.07833356972275261,0.10714210594065654,0.04823628509718025,0.052677167896156334,0.06552444207519492,0.06005487421325799
2021-02-26,xgb,0.11770011169252965,0.17219371542647552,0.1295237534984175,0.19969486062620287,0.1533784599631144,0.09295633696127457,0.13455276183198547,,,,
2021-02-26,xgb_sentiment,0.0935881509772054,0.14612038007139327,0.09807907757017639,0.15547699812045573,0.1155675930077944,0.07639652939871742,0.10610524706654524,0.04307001305973301,0.048667542560520645,0.0605843028172517,0.056344165350206775
2021-03-31,xgb,0.11516463295107986,0.18071720965251414,0.12348238320844224,0.19835151391075287,0.15231378237818824,0.0990824459546861,0.13088803194433657,,,,
2021-03-31,xgb_sentiment,0.08652308356761965,0.1456627858390396,0.09022473553393313,0.1527351814016153,0.11053206220736686,0.07650584639747939,0.10596226666729124,0.05000108115765536,0.053167410252361755,0.075935040893704,0.052750506081933705
2021-04-30,xgb,0.11585213788048142,0.1806530202550158,0.12331587116472129,0.19749393932426842,0.1471155917112388,0.1008699609697185,0.13469947869455576,,,,
2021-04-30,xgb_sentiment,0.0853456016498919,0.1380635610570559,0.09094874389393344,0.15016896783360542,0.10755035462542199,0.07848392364779638,0.10707027908193571,0.0529770745256042,0.0625613167713274,0.06856464670777036,0.05826553020565731
2021-05-31,xgb,0.12111732661528182,0.17752318993514046,0.12410242432320559,0.19418571149629274,0.14982116397162837,0.0980578263640942,0.13519235729435683,,,,
2021-05-31,xgb_sentiment,0.08863414345369133,0.1402727077521985,0.09061438999888799,0.1500858612956171,0.1118264643806362,0.07715755481531253,0.10922263249396937,0.04278594629433484,0.06082956814181852,0.07029988973240353,0.05827084164113008
2021-06-30,xgb,0.11800432884135106,0.1809017217358642,0.13136094978544713,0.19331860482140087,0.14764290454746737,0.0983370387720116,0.1304344514964578,,,,
2021-06-30,xgb_sentiment,0.08696467360663497,0.1446753863261855,0.09573600209361958,0.14412161974433743,0.11385113118440711,0.07830533963697928,0.11130325591517391,0.0415672393090508,0.059815706004175975,0.07007520659392147,0.05358443958551399
2021-07-30,xgb,0.11504429859379896,0.1786825745108108,0.1275540093915018,0.19642262910999472,0.14961345201655996,0.09536922758411923,0.1373138087932145,,,,
2021-07-30,xgb_sentiment,0.08775398254003544,0.1415171376191271,0.09281351812351575,0.1502515795030118,0.11076959871200535,0.07866233231481161,0.10637646806638822,0.047382468586574106,0.05699898429401999,0.07126536389332887,0.056208566347181785
2021-08-31,xgb,0.11999848817983519,0.17794086717420984,0.13071318456820724,0.20007508172741303,0.14528869885529405,0.0933912372282454,0.13259244226679523,,,,
2021-08-31,xgb_sentiment,0.09285805515113425,0.1374852875900328,0.09618289042692622,0.14982867210745804,0.11252295608400534,0.07577918903437154,0.10640421794653769,0.043909862918185015,0.058887576249461435,0.06931473326190893,0.05682655922997872
2021-09-30,xgb,0.1226463411487306,0.1845857931632523,0.12584862761610555,0.19740354039617836,0.1463370184854208,0.09872652894433218,0.12445215024598025,,,,
2021-09-30,xgb_sentiment,0.08701600591803468,0.14545113964122483,0.09279979451993087,0.14891458214556003,0.11113807107549602,0.07875492874680547,0.1016773376624647,0.03921205604162617,0.06364607787494628,0.07288901767981541,0.05850098869409556
2021-10-29,xgb,0.11955130125897544,0.1766542159621125,0.12875498805862332,0.1979296950657412,0.1422993824347051,0.10383408805914678,0.13097632916069568,,,,
2021-10-29,xgb_sentiment,0.09029618095312818,0.13967519524087046,0.08928258520660305,0.15295612512227014,0.10228815725564133,0.07958526014243247,0.10222075866478655,0.04456985009699547,0.0681044458213522,0.07293886570693603,0.05808257578898411
2021-11-30,xgb,0.11317757349534924,0.18353442274228648,0.12680686218831178,0.1997431630598095,0.14144576261264014,0.1006159132553839,0.13467630264621894,,,,
2021-11-30,xgb_sentiment,0.08917624787734167,0.14596678549009615,0.09604783529395143,0.14863547209204886,0.10365924755685968,0.08363172053254733,0.1067327145440813,0.045816549984095296,0.05115211233047712,0.07371951627816642,0.055461798020334734
2021-12-31,xgb,0.11656565409980915,0.17737383013613423,0.13026091601290435,0.1937180982081278,0.1383588207422427,0.1059024459572765,0.13782023484350528,,,,
2021-12-31,xgb_sentiment,0.09341241761949366,0.13699832409330648,0.0917517598242416,0.15184840990476534,0.10480789588349067,0.08466149431814662,0.1034400026502847,0.038319755207210086,0.0637338079307897,0.07338373770749032,0.057642394860780835
2022-01-31,xgb,0.11793086510125295,0.17554617469793407,0.12775904772821312,0.20404531878361137,0.1412585968955865,0.09895418794876577,0.1345058088446362,,,,
2022-01-31,xgb_sentiment,0.08914823066365792,0.13872400331836277,0.09597304771545866,0.15031269586661902,0.10604127185565318,0.0795472522909372,0.1024269454787118,0.0409828604329427,0.06444488451371802,0.07342357615509593,0.05897523170884282
2022-02-28,xgb,0.12444126041673742,0.17684461882765173,0.1299849681579668,0.19437193360880764,0.1420380838200226,0.0980503464815937,0.13426878868722011,,,,
2022-02-28,xgb_sentiment,0.08943680532619055,0.13495373869634167,0.09466182260730496,0.1529709618954656,0.10890410502953334,0.07991981735910378,0.10153456150328434,0.044426482047217594,0.06645380328668299,0.05694805562742252,0.06978984662145266
2022-03-31,xgb,0.11508749785662932,0.17458379761738488,0.12955190724304802,0.2004079360636819,0.15267917043017562,0.09366082651986889,0.13402886426921135,,,,
2022-03-31,xgb_sentiment,0.08802449624663679,0.1398131967228033,0.09588502822683391,0.1505735824782161,0.11225690011745158,0.07321717970980592,0.10048341487257244,0.043999198210841944,0.07629651534137648,0.0652481282388514,0.05420235983461015
2022-04-29,xgb,0.12104359968427522,0.1725149225348674,0.13269632443815685,0.1810508050500375,0.14450167319001006,0.09986398525272769,0.14832868984992528,,,,
2022-04-29,xgb_sentiment,0.09002855060168065,0.13194439600229932,0.10067600882853633,0.14254516591498698,0.10886726103475386,0.0826567934887614,0.11644074475875006,0.036354809709105845,0.06650876077501564,0.0605324416135702,0.06344506727253973
2022-05-31,xgb,0.11302693610903912,0.17258280771516304,0.13987041602494946,0.1783498969257853,0.14839711207403716,0.09962412722813856,0.14814870392288737,,,,
2022-05-31,xgb_sentiment,0.08926317618755432,0.13169728768152675,0.10482848562663609,0.13254582512032148,0.11101706273656481,0.07723520871821533,0.11504686483231187,0.048592549495541856,0.06709290570271212,0.05691553305284227,0.0657651008457731
2022-06-30,xgb,0.11556346574333319,0.16333531858261732,0.14798193472584506,0.16928342157512913,0.14476990967696307,0.10318332291275766,0.15588262678335457,,,,
2022-06-30,xgb_sentiment,0.08688719012633464,0.12674715019768718,0.10252805403387229,0.13448351005711628,0.10552389602751158,0.07926619950574261,0.12519846929456463,0.04040812787802142,0.0746167344208398,0.058291671275312464,0.06604899718299712
2022-07-29,xgb,0.11486179765581163,0.16306488461037288,0.1444203623710936,0.17453582181995764,0.14438011992147182,0.0952450884264434,0.16349192519484904,,,,
2022-07-29,xgb_sentiment,0.0921272880906155,0.1297387759607491,0.1034354163709359,0.13513441230853704,0.11049912293975361,0.08153971576853104,0.1213999726688761,0.043880176442567066,0.056108654862689615,0.05623443098412616,0.0699020336026189
2022-08-31,xgb,0.1148299051805391,0.1623552305213708,0.15441295208153694,0.17264424894746563,0.1395619201758211,0.09564071143848582,0.16055503165478063,,,,
2022-08-31,xgb_sentiment,0.08614693523274741,0.12699140218334737,0.10735904563920935,0.13428092203543626,0.10808379154829525,0.07564073608968305,0.12099658646834387,0.04338284683621657,0.056733749187240126,0.06927910283494042,0.07110488194454032
2022-09-30,xgb,0.10671943580769366,0.1623736940972481,0.15374293521663304,0.170752342446704,0.14366075170325268,0.0971819408744418,0.1655688998540267,,,,
2022-09-30,xgb_sentiment,0.08709428998125973,0.11786759365807703,0.1131115444285363,0.13542973077665973,0.1109095404020378,0.08072507012528607,0.12565083193548016,0.047351808133373065,0.07086705958130507,0.046687478329107496,0.06430505264887755
2022-10-31,xgb,0.11160490421551297,0.15720434929169613,0.14613358460332415,0.17961471376253335,0.13924219702596555,0.1062818099246871,0.15991844117628073,,,,
2022-10-31,xgb_sentiment,0.0955360210645234,0.12161051871953138,0.1115896915871484,0.14254757644524882,0.10923523213234569,0.08229939602323691,0.12366808221306469,0.04372657955208869,0.05955193150241311,0.05080786098801014,0.05942710977238876
2022-11-30,xgb,0.11003540491687097,0.15927111126676313,0.15086669473095854,0.18077281941068155,0.14722190788729206,0.10629901608376065,0.14553304570367312,,,,
2022-11-30,xgb_sentiment,0.08462982041557686,0.12119225537549248,0.10934444610002551,0.1425096255760823,0.11250083881899113,0.08248505287148213,0.11816398846147526,0.04603787411136597,0.06205330679504879,0.05237176257710285,0.06871102889735672
2022-12-30,xgb,0.11109067643611953,0.15655912243137796,0.1510588457541229,0.17400024230245237,0.14721116867889075,0.10670096183945542,0.1533789825575811,,,,
2022-12-30,xgb_sentiment,0.08202468522020352,0.12244901045967517,0.1074645919195252,0.13650652745720615,0.11421198548898574,0.08352386442970919,0.11908629916887392,0.04133866180337656,0.06917209847611032,0.05594555984670805,0.06827671572962615
2023-01-31,xgb,0.11532036943081778,0.16280730407754898,0.16112662892585042,0.1605586646491913,0.15012200996438627,0.10739607829983186,0.1426689446523734,,,,
2023-01-31,xgb_sentiment,0.08964636594804017,0.12191396140686589,0.11466373481916826,0.1297114832422309,0.11474786811168496,0.08537514406952768,0.11679251995467539,0.04470143430109889,0.062057444010719345,0.056445807402724334,0.0639442367332642
2023-02-28,xgb,0.11918907019006718,0.1588367753291247,0.16135044971757342,0.16897489056073142,0.14735755791824715,0.09520373266781147,0.14908752361644464,,,,
2023-02-28,xgb_sentiment,0.08989658562083182,0.12633702930677398,0.11490490297214598,0.1238856439534616,0.11323464759351069,0.07554485706471463,0.1206094741238081,0.046995742389695845,0.06173963947021927,0.054500802456618785,0.07235067504821929
2023-03-31,xgb,0.11807619636365581,0.16280275159016708,0.15090742068526442,0.1728916038895555,0.14972160937356058,0.09765065411048779,0.14794976398730883,,,,
2023-03-31,xgb_sentiment,0.08512928968400654,0.13315103641522452,0.11238220820109969,0.1302152337508954,0.1131798102888711,0.07386843114412578,0.11159196176022079,0.04748060914356822,0.06477380265343101,0.06335094669782622,0.06487667026073074
2023-04-28,xgb,0.11143647278751943,0.15263829690335065,0.15986503992285722,0.16745941328255487,0.14616320896660293,0.11253231986831293,0.149905248268802,,,,
2023-04-28,xgb_sentiment,0.09184915126786929,0.11945997969971904,0.11579264720949585,0.13461947644739622,0.11329992328357416,0.08501866197535213,0.11578822419248687,0.04338634690483965,0.052858555482612854,0.06567637433522507,0.06225065920142886
2023-05-31,xgb,0.11340822176927219,0.15925051681748295,0.16047584262288822,0.1650652339592313,0.14514219621892152,0.10700580697104117,0.14965218164116265,,,,
2023-05-31,xgb_sentiment,0.09417821640806578,0.12164632106718658,0.11647953008414577,0.13225307084636198,0.1108999866804885,0.08069405045296202,0.11652327630343759,0.04978939500183001,0.05549070685108324,0.06271786714463645,0.059327579159802045
2023-06-30,xgb,0.10782292037695687,0.16063015049120127,0.16046225332947772,0.16626991734448915,0.14322280310635935,0.10687655158136558,0.15471540377015008,,,,
2023-06-30,xgb_sentiment,0.08850654522568908,0.1212335748116938,0.1189880807972761,0.12721560326034992,0.10835974825956016,0.08182967109423156,0.11615122012285081,0.04108971142865848,0.062271710572691985,0.07070177120150631,0.06365236322549178
2023-07-31,xgb,0.1111803573206065,0.16127727223996088,0.1646146866460213,0.15944139495773332,0.14658220380662976,0.10441824352749632,0.15248584150155192,,,,
2023-07-31,xgb_sentiment,0.09111303296615045,0.1282587005658796,0.11489031450795094,0.1302934056461577,0.10990703348145005,0.07901965721682468,0.11522455405702836,0.04133290232379562,0.063602486288439,0.06388150292320482,0.0624764100231188
2023-08-31,xgb,0.11201173973067124,0.1630163122139167,0.16086502886313114,0.15732271661594074,0.14586699104549283,0.11513433646702505,0.1457828750638223,,,,
2023-08-31,xgb_sentiment,0.09502704275782162,0.11838768032760977,0.11387850548730515,0.12699038305219404,0.11017573614656188,0.08700955188042928,0.11980289778339055,0.040308708428555905,0.07112254788194194,0.050327079515132336,0.06696986673905751
2023-09-29,xgb,0.12115089968625425,0.15295708969001764,0.16091251765484807,0.15963128556025682,0.14912206903483868,0.10644902009841238,0.14977711827537213,,,,
2023-09-29,xgb_sentiment,0.09324438580254574,0.1251815177462556,0.11653553760905702,0.12442779372198101,0.11184947590543223,0.07909288071982395,0.11767462918382733,0.04267690013847402,0.06479989375707139,0.060860343638206686,0.06365664177732501
2023-10-31,xgb,0.11358451189079764,0.1530147883303732,0.16489563108444968,0.16141502393946336,0.15584826619704217,0.1087591722766294,0.1424826062812445,,,,
2023-10-31,xgb_sentiment,0.08849413712360013,0.12276666644897356,0.11996341458487558,0.12305893846213804,0.11685602236249285,0.08267897635619438,0.11498257765776744,0.04520594195505527,0.06233346152133757,0.05626993441021534,0.06738992911734985
2023-11-30,xgb,0.1116634333103908,0.16383101405531184,0.16551273754383597,0.15684300998778203,0.1584391497552781,0.10642783962725133,0.13728281572015,,,,
2023-11-30,xgb_sentiment,0.08923647206481736,0.11734404522337338,0.12319136262016665,0.11850057833336845,0.12041261445332163,0.08583019617288264,0.10550718422719431,0.041483808383182136,0.07763920413159965,0.059444614146262696,0.06140992024383108
2023-12-29,xgb,0.12237277124444819,0.158943134331861,0.1585073753118336,0.15700944862507923,0.1535999298181967,0.11545520224292427,0.134112138425657,,,,
2023-12-29,xgb_sentiment,0.09661741010580366,0.11850126034864389,0.11625777195765988,0.12558961118142506,0.11487148691522756,0.08547712623767958,0.10435383341692193,0.0497687844418212,0.06286253297286051,0.060213149174001356,0.06548703324795535
2024-01-31,xgb,0.12341529617168678,0.15224454899856565,0.17452939594667888,0.15679817446846198,0.14911898379055868,0.11062089358525601,0.13327270703879204,,,,
2024-01-31,xgb_sentiment,0.09042648400143209,0.11988463736295836,0.12246673380215516,0.12217451370581785,0.11264979657477708,0.08748346798713229,0.10199547459045784,0.04679397588389947,0.06551573660567517,0.06635795722381949,0.0642512222618752
2024-02-29,xgb,0.11737879260553503,0.1512685099616992,0.17344022923270525,0.1642810219152998,0.14872930694952155,0.1121075338552377,0.13279460548000147,,,,
2024-02-29,xgb_sentiment,0.09338691471292161,0.11959021698268425,0.12063196570767458,0.12204234257932836,0.11130004916926517,0.08867990199515566,0.10223231389557672,0.04712095894240831,0.06579769269966387,0.06625107867262317,0.0629665646426983
2024-03-28,xgb,0.11885442591087947,0.1607089518385339,0.1716389240057497,0.15978861630650976,0.14968678441228755,0.10452130298244151,0.1348009945435981,,,,
2024-03-28,xgb_sentiment,0.09401228694308682,0.1251577330373554,0.12444903870074513,0.1253194264713197,0.11217598626607976,0.0796352894687458,0.10193259550778282,0.03894779090370932,0.06867069375100139,0.06769898472147373,0.06200017422870018
2024-04-30,xgb,0.12237299704877339,0.1644848420671089,0.16750621764637766,0.15410997596207704,0.15090209514265002,0.0987038712186438,0.14192000091436918,,,,
2024-04-30,xgb_sentiment,0.08850169123174113,0.12457848473535804,0.11523866999614835,0.12302339494353144,0.10890977055182209,0.08559177847213027,0.10373942441715904,0.058286573334230866,0.06545388033312702,0.06150980702856449,0.06516652495618727
2024-05-31,xgb,0.12146109333181075,0.16398463988676926,0.16302555918353703,0.15985823304778882,0.15189311719492166,0.10478580479336606,0.13499155256180642,,,,
2024-05-31,xgb_sentiment,0.09105932227400312,0.13034530729868188,0.12209319413676303,0.12479058234164372,0.11122145096755978,0.08126745992439327,0.09966626831749287,0.048944051783244416,0.0651500284906313,0.060578548772540125,0.06488378569304648
2024-06-28,xgb,0.12071533207444969,0.16412796656521997,0.1658842186493945,0.15712185559254305,0.14837570679784445,0.1053323920271813,0.13844252829336703,,,,
2024-06-28,xgb_sentiment,0.09222061095955521,0.11692376227880645,0.1158639231038193,0.12054757129614567,0.11178677737278728,0.08355483260424504,0.10440801177788861,0.050629705491179476,0.06637620125020931,0.07402161752482131,0.06366698634054238
2024-07-31,xgb,0.12292117845889916,0.16706571281210125,0.16466784372081322,0.15564370837244032,0.14500523224439757,0.11342518854557378,0.13127113584577468,,,,
2024-07-31,xgb_sentiment,0.09386784953807724,0.13029266207010923,0.1129502904527753,0.1228867103513434,0.10855569020179376,0.08401994268903847,0.09706401248642053,0.051703351765853195,0.06111201372285927,0.07297360665559031,0.0645738700661393
2024-08-30,xgb,0.12864607185493843,0.1591937088307527,0.1584270935676383,0.16310048212169143,0.1464805872633358,0.10542815500602526,0.13872390135561813,,,,
2024-08-30,xgb_sentiment,0.09206561147622505,0.12355292422958265,0.10893479346100622,0.12728541097001875,0.11312275897798667,0.07891783107980298,0.10358316677933485,0.04884164501862789,0.06656341263097283,0.07195760646121008,0.06517483891523204
2024-09-30,xgb,0.11496154322506852,0.1728450038626252,0.16774691611520154,0.15439939152675292,0.1453626326127345,0.10975799515249135,0.13492651750512596,,,,
2024-09-30,xgb_sentiment,0.08549208658999825,0.13286210762977332,0.10896190202727307,0.12045407465533702,0.11117761744326068,0.0819213528231437,0.1023848485342652,0.04712345158074629,0.07185368346399128,0.07259801723016972,0.06517085802204149
2024-10-31,xgb,0.11441941595454301,0.17168042587043764,0.1642030062366483,0.16198136024312187,0.1479008776018511,0.10916691419887396,0.13064799989452414,,,,
2024-10-31,xgb_sentiment,0.09111670351831766,0.12481186062454293,0.10937328816182783,0.12475143209892077,0.10863083577151722,0.08501288613144091,0.10145192032700215,0.05111978104972905,0.06910301819817342,0.0679691912703305,0.06665908284819756
2024-11-29,xgb,0.11199774452596803,0.16878641361067087,0.16199146554842622,0.16015299785353893,0.15205544461116502,0.10870903556658355,0.1363068982836474,,,,
2024-11-29,xgb_sentiment,0.08456830612660568,0.12429876421552867,0.11210548868644002,0.12244849243791646,0.10573196334158513,0.08449522009486152,0.10752255052706186,0.051543184625608196,0.06869704379851162,0.07106423471859562,0.06752475142728524
