date,strategy,ticker,weight
2019-02-28,hrp,EXH8.DE,0.02709475375949498
2019-02-28,hrp,EXS1.DE,0.01488234794143355
2019-02-28,hrp,CAC.PA,0.016014405218431282
2019-02-28,hrp,EWI,0.012717676347045754
2019-02-28,hrp,EWP,0.011060434325516096
2019-02-28,hrp,EWN,0.01836985574694278
2019-02-28,hrp,EWL,0.0460252013603618
2019-02-28,hrp,SAP.DE,0.01588832462042807
2019-02-28,hrp,SIE.DE,0.01161795674297185
2019-02-28,hrp,BAS.DE,0.010636906387760183
2019-02-28,hrp,VOW3.DE,0.007678001642207779
2019-02-28,hrp,DTE.DE,0.01585809770953082
2019-02-28,hrp,ALV.DE,0.011234964905202423
2019-02-28,hrp,BMW.DE,0.010236940602676622
2019-02-28,hrp,MBG.DE,0.010035422445841892
2019-02-28,hrp,MUV2.DE,0.017513251064435343
2019-02-28,hrp,MC.PA,0.011253176229270235
2019-02-28,hrp,TTE.PA,0.01705294814672107
2019-02-28,hrp,OR.PA,0.020682850886251686
2019-02-28,hrp,SAN.PA,0.024697538464613585
2019-02-28,hrp,BNP.PA,0.00639239233399766
2019-02-28,hrp,AIR.PA,0.0139347828072882
2019-02-28,hrp,SU.PA,0.017332385483546122
2019-02-28,hrp,CAP.PA,0.010927497783282263
2019-02-28,hrp,AI.PA,0.019806542899472198
2019-02-28,hrp,ASML.AS,0.011614785386223896
2019-02-28,hrp,PHIA.AS,0.02351967677853926
2019-02-28,hrp,INGA.AS,0.006410039831148816
2019-02-28,hrp,HEIA.AS,0.03508860169287372
2019-02-28,hrp,AD.AS,0.033769162516916675
2019-02-28,hrp,WKL.AS,0.030585096751872647
2019-02-28,hrp,SAN.MC,0.004469874916636739
2019-02-28,hrp,IBE.MC,0.01910029065451179
2019-02-28,hrp,ITX.MC,0.018199011233265158
2019-02-28,hrp,TEF.MC,0.010570453501053793
2019-02-28,hrp,ENG.MC,0.021514262474344424
2019-02-28,hrp,BBVA.MC,0.005193740467358186
2019-02-28,hrp,NESN.SW,0.03877813172584167
2019-02-28,hrp,NOVN.SW,0.021542685906881763
2019-02-28,hrp,UBSG.SW,0.01023876388696677
2019-02-28,hrp,RO.SW,0.03168699959632115
2019-02-28,hrp,ABBN.SW,0.023797881448138693
2019-02-28,hrp,CFR.SW,0.015057267342525486
2019-02-28,hrp,HOLN.SW,0.012539664659122778
2019-02-28,hrp,ENI.MI,0.020604989157270652
2019-02-28,hrp,ISP.MI,0.0048903768345899806
2019-02-28,hrp,UCG.MI,0.0033599450212724626
2019-02-28,hrp,ENEL.MI,0.02910866269595399
2019-02-28,hrp,STMMI.MI,0.005672788911369926
2019-02-28,minimum_variance,EXV4.DE,0.11990814702823194
2019-02-28,minimum_variance,EXV7.DE,0.04349727379819123
2019-02-28,minimum_variance,EXH8.DE,0.08412353099756932
2019-02-28,minimum_variance,EWN,0.03756868068094745
2019-02-28,minimum_variance,EWL,0.14999999999999997
2019-02-28,minimum_variance,DTE.DE,0.02397156251444137
2019-02-28,minimum_variance,MUV2.DE,0.058135003489908924
2019-02-28,minimum_variance,HEIA.AS,0.09568023823612108
2019-02-28,minimum_variance,AD.AS,0.10305733530784562
2019-02-28,minimum_variance,WKL.AS,0.020292063329457734
2019-02-28,minimum_variance,ENG.MC,0.0805046186018425
2019-02-28,minimum_variance,NESN.SW,0.1323528059475979
2019-02-28,minimum_variance,RO.SW,0.05090874006784493
2019-02-28,xgb,CAC.PA,0.1499999999998471
2019-02-28,xgb,HEIA.AS,0.1499999999998471
2019-02-28,xgb,WKL.AS,0.1499999999998471
2019-02-28,xgb,TEF.MC,0.06483132033135615
2019-02-28,xgb,ENG.MC,0.116904654683775
2019-02-28,xgb,NESN.SW,0.13247980580462979
2019-02-28,xgb,RO.SW,0.09594594456515691
2019-02-28,xgb,CFR.SW,0.13186112313700912
2019-02-28,xgb,STMMI.MI,0.007977151478531879
2019-02-28,xgb_sentiment,CAC.PA,0.15000000000000355
2019-02-28,xgb_sentiment,OR.PA,0.15000000000000355
2019-02-28,xgb_sentiment,SAN.PA,0.05427041842757428
2019-02-28,xgb_sentiment,WKL.AS,0.0185604983723893
2019-02-28,xgb_sentiment,IBE.MC,0.15000000000000355
2019-02-28,xgb_sentiment,ENG.MC,0.15000000000000355
2019-02-28,xgb_sentiment,NESN.SW,0.15000000000000355
2019-02-28,xgb_sentiment,CFR.SW,0.15000000000000355
2019-02-28,xgb_sentiment,UCG.MI,0.0017797995295650132
2019-02-28,xgb_sentiment,STMMI.MI,0.025389283670450145
2019-02-28,equal_weight,EXSA.DE,0.017543859649122806
2019-02-28,equal_weight,EXV1.DE,0.017543859649122806
2019-02-28,equal_weight,EXV4.DE,0.017543859649122806
2019-02-28,equal_weight,EXV3.DE,0.017543859649122806
2019-02-28,equal_weight,EXV2.DE,0.017543859649122806
2019-02-28,equal_weight,EXV6.DE,0.017543859649122806
2019-02-28,equal_weight,EXV7.DE,0.017543859649122806
2019-02-28,equal_weight,EXH7.DE,0.017543859649122806
2019-02-28,equal_weight,EXH8.DE,0.017543859649122806
2019-02-28,equal_weight,EXS1.DE,0.017543859649122806
2019-02-28,equal_weight,CAC.PA,0.017543859649122806
2019-02-28,equal_weight,EWI,0.017543859649122806
2019-02-28,equal_weight,EWP,0.017543859649122806
2019-02-28,equal_weight,EWN,0.017543859649122806
2019-02-28,equal_weight,EWL,0.017543859649122806
2019-02-28,equal_weight,SAP.DE,0.017543859649122806
2019-02-28,equal_weight,SIE.DE,0.017543859649122806
2019-02-28,equal_weight,BAS.DE,0.017543859649122806
2019-02-28,equal_weight,VOW3.DE,0.017543859649122806
2019-02-28,equal_weight,DTE.DE,0.017543859649122806
2019-02-28,equal_weight,ALV.DE,0.017543859649122806
2019-02-28,equal_weight,BMW.DE,0.017543859649122806
2019-02-28,equal_weight,MBG.DE,0.017543859649122806
2019-02-28,equal_weight,MUV2.DE,0.017543859649122806
2019-02-28,equal_weight,MC.PA,0.017543859649122806
2019-02-28,equal_weight,TTE.PA,0.017543859649122806
2019-02-28,equal_weight,OR.PA,0.017543859649122806
2019-02-28,equal_weight,SAN.PA,0.017543859649122806
2019-02-28,equal_weight,BNP.PA,0.017543859649122806
2019-02-28,equal_weight,AIR.PA,0.017543859649122806
2019-02-28,equal_weight,SU.PA,0.017543859649122806
2019-02-28,equal_weight,CAP.PA,0.017543859649122806
2019-02-28,equal_weight,AI.PA,0.017543859649122806
2019-02-28,equal_weight,ASML.AS,0.017543859649122806
2019-02-28,equal_weight,PHIA.AS,0.017543859649122806
2019-02-28,equal_weight,INGA.AS,0.017543859649122806
2019-02-28,equal_weight,HEIA.AS,0.017543859649122806
2019-02-28,equal_weight,AD.AS,0.017543859649122806
2019-02-28,equal_weight,WKL.AS,0.017543859649122806
2019-02-28,equal_weight,SAN.MC,0.017543859649122806
2019-02-28,equal_weight,IBE.MC,0.017543859649122806
2019-02-28,equal_weight,ITX.MC,0.017543859649122806
2019-02-28,equal_weight,TEF.MC,0.017543859649122806
2019-02-28,equal_weight,ENG.MC,0.017543859649122806
2019-02-28,equal_weight,BBVA.MC,0.017543859649122806
2019-02-28,equal_weight,NESN.SW,0.017543859649122806
2019-02-28,equal_weight,NOVN.SW,0.017543859649122806
2019-02-28,equal_weight,UBSG.SW,0.017543859649122806
2019-02-28,equal_weight,RO.SW,0.017543859649122806
2019-02-28,equal_weight,ABBN.SW,0.017543859649122806
2019-02-28,equal_weight,CFR.SW,0.017543859649122806
2019-02-28,equal_weight,HOLN.SW,0.017543859649122806
2019-02-28,equal_weight,ENI.MI,0.017543859649122806
2019-02-28,equal_weight,ISP.MI,0.017543859649122806
2019-02-28,equal_weight,UCG.MI,0.017543859649122806
2019-02-28,equal_weight,ENEL.MI,0.017543859649122806
2019-02-28,equal_weight,STMMI.MI,0.017543859649122806
2019-03-29,markowitz,EXV6.DE,0.05042228857741755
2019-03-29,markowitz,MC.PA,0.15000000000000152
2019-03-29,markowitz,AIR.PA,0.1420515857703994
2019-03-29,markowitz,ASML.AS,0.047291151904411424
2019-03-29,markowitz,AD.AS,0.07891597092942408
2019-03-29,markowitz,WKL.AS,0.14999999999999866
2019-03-29,markowitz,NESN.SW,0.13148351008967663
2019-03-29,markowitz,NOVN.SW,0.03967273620780083
2019-03-29,markowitz,ENEL.MI,0.13179833563856772
2019-03-29,markowitz,STMMI.MI,0.07836442088230224
2019-03-29,hrp,EXSA.DE,0.01893444750955561
2019-03-29,hrp,EXV1.DE,0.007908295659019095
2019-03-29,hrp,EXV4.DE,0.03189646937427284
2019-03-29,hrp,EXV3.DE,0.023794998145650132
2019-03-29,hrp,EXV2.DE,0.017734431268353702
2019-03-29,hrp,EXV6.DE,0.013035443710693656
2019-03-29,hrp,EXV7.DE,0.016017541219676693
2019-03-29,hrp,EXH7.DE,0.042690246942451195
2019-03-29,hrp,EXH8.DE,0.028153694604186354
2019-03-29,hrp,EXS1.DE,0.01479712496437032
2019-03-29,hrp,CAC.PA,0.015852250728319143
2019-03-29,hrp,EWI,0.012652245786397412
2019-03-29,hrp,EWP,0.010697187460351105
2019-03-29,hrp,EWN,0.01761924237921503
2019-03-29,hrp,EWL,0.046415465582582936
2019-03-29,hrp,SAP.DE,0.013472328268084552
2019-03-29,hrp,SIE.DE,0.012324171573038797
2019-03-29,hrp,BAS.DE,0.01095521264308299
2019-03-29,hrp,VOW3.DE,0.008453670086658777
2019-03-29,hrp,DTE.DE,0.015732041317301354
2019-03-29,hrp,ALV.DE,0.011744125344358628
2019-03-29,hrp,BMW.DE,0.009485188252302953
2019-03-29,hrp,MBG.DE,0.009380233088461585
2019-03-29,hrp,MUV2.DE,0.016971600217256223
2019-03-29,hrp,MC.PA,0.010442977984892141
2019-03-29,hrp,TTE.PA,0.016145158680903573
2019-03-29,hrp,OR.PA,0.022811009253533437
2019-03-29,hrp,SAN.PA,0.02433556488987734
2019-03-29,hrp,BNP.PA,0.005262470146399107
2019-03-29,hrp,AIR.PA,0.01356769040545257
2019-03-29,hrp,SU.PA,0.012445927027627765
2019-03-29,hrp,CAP.PA,0.010333227270514396
2019-03-29,hrp,AI.PA,0.022342590838913615
2019-03-29,hrp,ASML.AS,0.009131479388176085
2019-03-29,hrp,PHIA.AS,0.022615468940148917
2019-03-29,hrp,INGA.AS,0.006543297776402722
2019-03-29,hrp,HEIA.AS,0.03502206850747793
2019-03-29,hrp,AD.AS,0.032648347588592246
2019-03-29,hrp,WKL.AS,0.0306427488725431
2019-03-29,hrp,SAN.MC,0.005094371941409846
2019-03-29,hrp,IBE.MC,0.018632659375901528
2019-03-29,hrp,ITX.MC,0.017677342163129117
2019-03-29,hrp,TEF.MC,0.010553624170475019
2019-03-29,hrp,ENG.MC,0.02104380147756709
2019-03-29,hrp,BBVA.MC,0.005764851082075394
2019-03-29,hrp,NESN.SW,0.039259937340237146
2019-03-29,hrp,NOVN.SW,0.03273099093949248
2019-03-29,hrp,UBSG.SW,0.009086724732724065
2019-03-29,hrp,RO.SW,0.031128368169762412
2019-03-29,hrp,ABBN.SW,0.0234902060925683
2019-03-29,hrp,CFR.SW,0.015674812170206838
2019-03-29,hrp,HOLN.SW,0.012515481481300555
2019-03-29,hrp,ENI.MI,0.014125483130731944
2019-03-29,hrp,ISP.MI,0.00403204497582144
2019-03-29,hrp,UCG.MI,0.0029963302463188205
2019-03-29,hrp,ENEL.MI,0.029691841949496065
2019-03-29,hrp,STMMI.MI,0.005493444863685916
2019-03-29,minimum_variance,EXV4.DE,0.10603639676347398
2019-03-29,minimum_variance,EXV6.DE,0.007479741031371054
2019-03-29,minimum_variance,EXV7.DE,0.046384221803884816
2019-03-29,minimum_variance,EXH8.DE,0.08357613986228503
2019-03-29,minimum_variance,EWN,0.03565492098447129
2019-03-29,minimum_variance,EWL,0.15
2019-03-29,minimum_variance,DTE.DE,0.030456133494673753
2019-03-29,minimum_variance,MUV2.DE,0.05111095386484446
2019-03-29,minimum_variance,SAN.PA,0.005567470605887958
2019-03-29,minimum_variance,HEIA.AS,0.09406695825188421
2019-03-29,minimum_variance,AD.AS,0.09432656277122779
2019-03-29,minimum_variance,WKL.AS,0.02401427607011386
2019-03-29,minimum_variance,ENG.MC,0.0811284347601933
2019-03-29,minimum_variance,NESN.SW,0.1367770157973765
2019-03-29,minimum_variance,RO.SW,0.053420773938312086
2019-03-29,xgb,EXH7.DE,0.040491530817713214
2019-03-29,xgb,BMW.DE,0.1499999999999998
2019-03-29,xgb,SAN.PA,0.11901776004343186
2019-03-29,xgb,ASML.AS,0.1478591706640221
2019-03-29,xgb,HEIA.AS,0.0835459039807018
2019-03-29,xgb,AD.AS,0.11623579744471389
2019-03-29,xgb,WKL.AS,0.06805228597772935
2019-03-29,xgb,ENG.MC,0.1499999999999998
2019-03-29,xgb,UBSG.SW,0.041858842356486965
2019-03-29,xgb,RO.SW,0.0829387087152012
2019-03-29,xgb_sentiment,BMW.DE,0.14999999999998612
2019-03-29,xgb_sentiment,SU.PA,0.0035368243414764648
2019-03-29,xgb_sentiment,ASML.AS,0.028930015577322533
2019-03-29,xgb_sentiment,HEIA.AS,0.1499999999998935
2019-03-29,xgb_sentiment,AD.AS,0.14999999999996722
2019-03-29,xgb_sentiment,IBE.MC,0.1499999999999538
2019-03-29,xgb_sentiment,ITX.MC,0.07631152767347507
2019-03-29,xgb_sentiment,ENG.MC,0.060354608423147126
2019-03-29,xgb_sentiment,UBSG.SW,0.08086702398462457
2019-03-29,xgb_sentiment,RO.SW,0.1500000000001536
2019-03-29,equal_weight,EXSA.DE,0.017543859649122806
2019-03-29,equal_weight,EXV1.DE,0.017543859649122806
2019-03-29,equal_weight,EXV4.DE,0.017543859649122806
2019-03-29,equal_weight,EXV3.DE,0.017543859649122806
2019-03-29,equal_weight,EXV2.DE,0.017543859649122806
2019-03-29,equal_weight,EXV6.DE,0.017543859649122806
2019-03-29,equal_weight,EXV7.DE,0.017543859649122806
2019-03-29,equal_weight,EXH7.DE,0.017543859649122806
2019-03-29,equal_weight,EXH8.DE,0.017543859649122806
2019-03-29,equal_weight,EXS1.DE,0.017543859649122806
2019-03-29,equal_weight,CAC.PA,0.017543859649122806
2019-03-29,equal_weight,EWI,0.017543859649122806
2019-03-29,equal_weight,EWP,0.017543859649122806
2019-03-29,equal_weight,EWN,0.017543859649122806
2019-03-29,equal_weight,EWL,0.017543859649122806
2019-03-29,equal_weight,SAP.DE,0.017543859649122806
2019-03-29,equal_weight,SIE.DE,0.017543859649122806
2019-03-29,equal_weight,BAS.DE,0.017543859649122806
2019-03-29,equal_weight,VOW3.DE,0.017543859649122806
2019-03-29,equal_weight,DTE.DE,0.017543859649122806
2019-03-29,equal_weight,ALV.DE,0.017543859649122806
2019-03-29,equal_weight,BMW.DE,0.017543859649122806
2019-03-29,equal_weight,MBG.DE,0.017543859649122806
2019-03-29,equal_weight,MUV2.DE,0.017543859649122806
2019-03-29,equal_weight,MC.PA,0.017543859649122806
2019-03-29,equal_weight,TTE.PA,0.017543859649122806
2019-03-29,equal_weight,OR.PA,0.017543859649122806
2019-03-29,equal_weight,SAN.PA,0.017543859649122806
2019-03-29,equal_weight,BNP.PA,0.017543859649122806
2019-03-29,equal_weight,AIR.PA,0.017543859649122806
2019-03-29,equal_weight,SU.PA,0.017543859649122806
2019-03-29,equal_weight,CAP.PA,0.017543859649122806
2019-03-29,equal_weight,AI.PA,0.017543859649122806
2019-03-29,equal_weight,ASML.AS,0.017543859649122806
2019-03-29,equal_weight,PHIA.AS,0.017543859649122806
2019-03-29,equal_weight,INGA.AS,0.017543859649122806
2019-03-29,equal_weight,HEIA.AS,0.017543859649122806
2019-03-29,equal_weight,AD.AS,0.017543859649122806
2019-03-29,equal_weight,WKL.AS,0.017543859649122806
2019-03-29,equal_weight,SAN.MC,0.017543859649122806
2019-03-29,equal_weight,IBE.MC,0.017543859649122806
2019-03-29,equal_weight,ITX.MC,0.017543859649122806
2019-03-29,equal_weight,TEF.MC,0.017543859649122806
2019-03-29,equal_weight,ENG.MC,0.017543859649122806
2019-03-29,equal_weight,BBVA.MC,0.017543859649122806
2019-03-29,equal_weight,NESN.SW,0.017543859649122806
2019-03-29,equal_weight,NOVN.SW,0.017543859649122806
2019-03-29,equal_weight,UBSG.SW,0.017543859649122806
2019-03-29,equal_weight,RO.SW,0.017543859649122806
2019-03-29,equal_weight,ABBN.SW,0.017543859649122806
2019-03-29,equal_weight,CFR.SW,0.017543859649122806
2019-03-29,equal_weight,HOLN.SW,0.017543859649122806
2019-03-29,equal_weight,ENI.MI,0.017543859649122806
2019-03-29,equal_weight,ISP.MI,0.017543859649122806
2019-03-29,equal_weight,UCG.MI,0.017543859649122806
2019-03-29,equal_weight,ENEL.MI,0.017543859649122806
2019-03-29,equal_weight,STMMI.MI,0.017543859649122806
2019-04-30,markowitz,EXV6.DE,0.06963189667056992
2019-04-30,markowitz,MC.PA,0.14999999999999916
2019-04-30,markowitz,OR.PA,0.005526419479426968
2019-04-30,markowitz,AIR.PA,0.14999999999999916
2019-04-30,markowitz,ASML.AS,0.054233441878765616
2019-04-30,markowitz,AD.AS,0.033962980312372486
2019-04-30,markowitz,WKL.AS,0.14999999999999916
2019-04-30,markowitz,IBE.MC,0.05609322734245722
2019-04-30,markowitz,NESN.SW,0.14999999999999916
2019-04-30,markowitz,ENEL.MI,0.06280776363380078
2019-04-30,markowitz,STMMI.MI,0.11774427068261034
2019-04-30,hrp,EXSA.DE,0.01957412450196813
2019-04-30,hrp,EXV1.DE,0.00800316239922466
2019-04-30,hrp,EXV4.DE,0.03538981366268682
2019-04-30,hrp,EXV3.DE,0.02259509696776155
2019-04-30,hrp,EXV2.DE,0.021774312430918444
2019-04-30,hrp,EXV6.DE,0.013727092460984898
2019-04-30,hrp,EXV7.DE,0.016398898323403303
2019-04-30,hrp,EXH7.DE,0.028115874261655717
2019-04-30,hrp,EXH8.DE,0.030686434629027426
2019-04-30,hrp,EXS1.DE,0.015198598148674391
2019-04-30,hrp,CAC.PA,0.0162891561915809
2019-04-30,hrp,EWI,0.010594275281459392
2019-04-30,hrp,EWP,0.012147010017448416
2019-04-30,hrp,EWN,0.034049086804316266
2019-04-30,hrp,EWL,0.031368673889688566
2019-04-30,hrp,SAP.DE,0.01358530918190637
2019-04-30,hrp,SIE.DE,0.011370731400043268
