date,turnover,cost,strategy
2019-06-28,0.1641067665413196,0.0002461601498119794,hrp
2019-07-31,0.13461205475169563,0.00020191808212754344,hrp
2019-08-30,0.16188938087887897,0.00024283407131831845,hrp
2019-09-30,0.12897686798452895,0.00019346530197679343,hrp
2019-10-31,0.1680155972694403,0.00025202339590416046,hrp
2019-11-29,0.14318443350429344,0.00021477665025644016,hrp
2019-12-31,0.10186634717980882,0.00015279952076971323,hrp
2020-01-31,0.135615092706669,0.0002034226390600035,hrp
2020-02-28,0.12107292952108772,0.0001816093942816316,hrp
2020-03-31,0.22443609442786727,0.0003366541416418009,hrp
2020-04-30,0.19037284741054275,0.0002855592711158141,hrp
2020-05-29,0.18728609000660082,0.00028092913500990123,hrp
2020-06-30,0.1643569817199352,0.0002465354725799028,hrp
2020-07-31,0.12513455081512637,0.00018770182622268955,hrp
2020-08-31,0.12144737348161805,0.00018217106022242708,hrp
2020-09-30,0.09458129931457344,0.00014187194897186017,hrp
2020-10-30,0.18298271010821066,0.000274474065162316,hrp
2020-11-30,0.13238804132174767,0.0001985820619826215,hrp
2020-12-31,0.06925480598369592,0.00010388220897554388,hrp
2021-01-29,0.1868054343939739,0.00028020815159096086,hrp
2021-02-26,0.1300368251767939,0.00019505523776519086,hrp
2021-03-31,0.08002760790700257,0.00012004141186050386,hrp
2021-04-30,0.08065441693684919,0.00012098162540527378,hrp
2021-05-31,0.048708916223566906,7.306337433535036e-05,hrp
2021-06-30,0.06725359750582469,0.00010088039625873703,hrp
2021-07-30,0.09732170765053506,0.0001459825614758026,hrp
2021-08-31,0.09323896512147098,0.00013985844768220647,hrp
2021-09-30,0.07399527954513761,0.00011099291931770642,hrp
2021-10-29,0.12742113041822375,0.00019113169562733564,hrp
2021-11-30,0.10900154988180548,0.00016350232482270822,hrp
2021-12-31,0.0929596357303333,0.00013943945359549996,hrp
2022-01-31,0.20072459997468492,0.00030108689996202737,hrp
2022-02-28,0.1428578128149705,0.00021428671922245576,hrp
2022-03-31,0.15769027384263487,0.00023653541076395232,hrp
2022-04-29,0.09218203022382958,0.00013827304533574436,hrp
2022-05-31,0.16443521654290755,0.0002466528248143613,hrp
2022-06-30,0.12467385792714944,0.00018701078689072417,hrp
2022-07-29,0.1765658902996268,0.0002648488354494402,hrp
2022-08-31,0.1740048254540338,0.00026100723818105073,hrp
2022-09-30,0.18568756555179114,0.00027853134832768673,hrp
2022-10-31,0.09383057767963783,0.00014074586651945676,hrp
2022-11-30,0.11207710669131177,0.00016811566003696767,hrp
2022-12-30,0.05930787132298597,8.896180698447896e-05,hrp
2023-01-31,0.19815239645138563,0.00029722859467707844,hrp
2023-02-28,0.19970061505804398,0.000299550922587066,hrp
2023-03-31,0.19723484365181676,0.00029585226547772513,hrp
2023-04-28,0.18626349346336837,0.0002793952401950526,hrp
2023-05-31,0.17377412699057462,0.0002606611904858619,hrp
2023-06-30,0.12871070570656604,0.00019306605855984907,hrp
2023-07-31,0.17536112006037952,0.0002630416800905693,hrp
2023-08-31,0.1685977623036509,0.00025289664345547636,hrp
2023-09-29,0.10318325616950907,0.0001547748842542636,hrp
2023-10-31,0.1506516024493365,0.00022597740367400477,hrp
2023-11-30,0.07508470269949861,0.00011262705404924792,hrp
2023-12-29,0.06538649740460209,9.807974610690314e-05,hrp
2024-01-31,0.07210277545583256,0.00010815416318374884,hrp
2024-02-29,0.1376003219355578,0.0002064004829033367,hrp
2024-03-28,0.10949661411977989,0.00016424492117966984,hrp
2024-04-30,0.1688033870731322,0.0002532050806096983,hrp
2024-05-31,0.08095991863930563,0.00012143987795895845,hrp
2024-06-28,0.08493752825055838,0.00012740629237583756,hrp
2024-07-31,0.1664033820028501,0.00024960507300427517,hrp
2024-08-30,0.13380928231279265,0.000200713923469189,hrp
2024-09-30,0.14955914547949806,0.0002243387182192471,hrp
2024-10-31,0.2063615046040436,0.0003095422569060654,hrp
2024-11-29,0.09764700790852057,0.00014647051186278087,hrp
2024-12-31,0.17528127379372554,0.0002629219106905883,hrp
2025-01-31,0.13820343068318927,0.00020730514602478392,hrp
2025-02-28,0.12568128823723276,0.00018852193235584916,hrp
2025-03-31,0.10543561228237322,0.00015815341842355984,hrp
2025-04-30,0.1574030560356947,0.00023610458405354208,hrp
2025-05-30,0.09477498807649419,0.0001421624821147413,hrp
2025-06-30,0.16020448864830564,0.00024030673297245847,hrp
2025-07-31,0.1545986795791544,0.00023189801936873163,hrp
2025-08-29,0.14576737136115733,0.00021865105704173602,hrp
2025-09-30,0.10936021128105439,0.0001640403169215816,hrp
2025-10-31,0.20182502048557913,0.0003027375307283687,hrp
2025-11-28,0.1690203070279549,0.00025353046054193236,hrp
2019-01-31,1.0,0.0015,xgb
2019-02-28,1.213112899267284,0.001819669348900926,xgb
2019-03-29,1.2960109824269217,0.0019440164736403826,xgb
2019-04-30,1.5833113147409539,0.002374966972111431,xgb
2019-05-31,1.7075627136643854,0.0025613440704965783,xgb
2019-06-28,1.3291240761979939,0.001993686114296991,xgb
2019-07-31,1.548953161194095,0.0023234297417911425,xgb
2019-08-30,1.021488919698374,0.0015322333795475612,xgb
2019-09-30,0.9208322894876276,0.0013812484342314415,xgb
2019-10-31,1.3811028870796167,0.002071654330619425,xgb
2019-11-29,1.3096514745041958,0.001964477211756294,xgb
2019-12-31,1.128708217459639,0.0016930623261894586,xgb
2020-01-31,1.1327123608617218,0.0016990685412925828,xgb
2020-02-28,1.6277934931372624,0.002441690239705894,xgb
2020-03-31,1.924892087047515,0.0028873381305712727,xgb
2020-04-30,1.3283963328012685,0.0019925944992019028,xgb
2020-05-29,1.5923991346153437,0.0023885987019230154,xgb
2020-06-30,1.4666375059882977,0.0021999562589824465,xgb
2020-07-31,1.4533793301624358,0.002180068995243654,xgb
2020-08-31,1.2435282404729464,0.0018652923607094197,xgb
2020-09-30,1.7930798038500741,0.0026896197057751114,xgb
2020-10-30,1.2137460618145002,0.0018206190927217503,xgb
2020-11-30,1.3950193865396177,0.0020925290798094265,xgb
2020-12-31,1.5438330166946923,0.0023157495250420387,xgb
2021-01-29,1.4003045352594028,0.0021004568028891043,xgb
2021-02-26,1.3870906883916663,0.0020806360325874994,xgb
2021-03-31,0.8898255198834502,0.0013347382798251752,xgb
2021-04-30,1.1629204482521973,0.001744380672378296,xgb
2021-05-31,1.024828575656067,0.0015372428634841007,xgb
2021-06-30,0.7719493234243315,0.0011579239851364973,xgb
2021-07-30,1.1288370893576154,0.001693255634036423,xgb
2021-08-31,1.664427846322634,0.0024966417694839513,xgb
2021-09-30,1.3933674619574328,0.002090051192936149,xgb
2021-10-29,1.4251792409366075,0.0021377688614049113,xgb
2021-11-30,1.45607374856145,0.0021841106228421754,xgb
2021-12-31,1.450169745474445,0.002175254618211668,xgb
2022-01-31,1.7086665241567547,0.002562999786235132,xgb
2022-02-28,1.2061405659361555,0.0018092108489042333,xgb
2022-03-31,1.9017496735736137,0.0028526245103604204,xgb
2022-04-29,1.3610452368353099,0.002041567855252965,xgb
2022-05-31,1.630744048039559,0.0024461160720593384,xgb
2022-06-30,1.497001875772006,0.002245502813658009,xgb
2022-07-29,1.1946652932970268,0.0017919979399455403,xgb
2022-08-31,1.7685095450849946,0.0026527643176274917,xgb
2022-09-30,1.6819228811506144,0.0025228843217259215,xgb
2022-10-31,1.575321177184405,0.0023629817657766076,xgb
2022-11-30,1.5450245812600805,0.0023175368718901207,xgb
2022-12-30,1.6121936416139993,0.002418290462420999,xgb
2023-01-31,1.6210128973800426,0.002431519346070064,xgb
2023-02-28,1.1360803188779918,0.0017041204783169877,xgb
2023-03-31,1.3839730415556648,0.002075959562333497,xgb
2023-04-28,1.315497723861205,0.0019732465857918075,xgb
2023-05-31,1.6295354452933968,0.002444303167940095,xgb
2023-06-30,1.57600667594427,0.002364010013916405,xgb
2023-07-31,1.4485806532764127,0.002172870979914619,xgb
2023-08-31,1.430848940341272,0.002146273410511908,xgb
2023-09-29,1.6545462181542097,0.0024818193272313147,xgb
2023-10-31,1.1852120844075822,0.0017778181266113733,xgb
2023-11-30,1.3774192809692496,0.0020661289214538745,xgb
2023-12-29,0.7947429380335929,0.0011921144070503892,xgb
2024-01-31,0.6700144832969138,0.0010050217249453707,xgb
2024-02-29,0.8050724346985313,0.001207608652047797,xgb
2024-03-28,1.4085307512283878,0.0021127961268425817,xgb
2024-04-30,1.4272608651730492,0.0021408912977595737,xgb
2024-05-31,1.0417017003742264,0.0015625525505613396,xgb
2024-06-28,1.4010100462804884,0.0021015150694207326,xgb
2024-07-31,1.2200675010048225,0.0018301012515072339,xgb
2024-08-30,1.4933327207371263,0.0022399990811056893,xgb
2024-09-30,1.44202686424967,0.002163040296374505,xgb
2024-10-31,1.2038678322943597,0.0018058017484415395,xgb
2024-11-29,1.3914654159843254,0.002087198123976488,xgb
2024-12-31,1.3214164234420254,0.001982124635163038,xgb
2025-01-31,1.2013067789387806,0.001801960168408171,xgb
2025-02-28,1.5627040510948107,0.002344056076642216,xgb
2025-03-31,1.1520734281734404,0.0017281101422601606,xgb
2025-04-30,1.8824442461550723,0.0028236663692326087,xgb
2025-05-30,1.2524121259297052,0.0018786181888945578,xgb
2025-06-30,1.6778570200971847,0.0025167855301457772,xgb
2025-07-31,1.4431771081909708,0.002164765662286456,xgb
2025-08-29,1.8770319027924032,0.0028155478541886047,xgb
2025-09-30,1.3341439541400506,0.002001215931210076,xgb
2025-10-31,1.4344870020176794,0.002151730503026519,xgb
2025-11-28,1.5578752521542216,0.0023368128782313325,xgb
2019-01-31,1.0,0.0015,xgb_sentiment
2019-02-28,1.3310148943412963,0.0019965223415119443,xgb_sentiment
2019-03-29,1.5792907831537981,0.0023689361747306972,xgb_sentiment
2019-04-30,1.3170235192306543,0.0019755352788459815,xgb_sentiment
2019-05-31,1.175922696343275,0.0017638840445149124,xgb_sentiment
2019-06-28,1.2535754871088929,0.0018803632306633395,xgb_sentiment
2019-07-31,1.0920109850469704,0.0016380164775704556,xgb_sentiment
2019-08-30,1.1648858135594522,0.0017473287203391783,xgb_sentiment
2019-09-30,1.076981037779298,0.001615471556668947,xgb_sentiment
2019-10-31,1.17412315056654,0.00176118472584981,xgb_sentiment
2019-11-29,0.96621443420095,0.001449321651301425,xgb_sentiment
2019-12-31,1.0307439075887417,0.0015461158613831127,xgb_sentiment
2020-01-31,1.15593214935793,0.001733898224036895,xgb_sentiment
2020-02-28,1.7609302774613782,0.0026413954161920673,xgb_sentiment
2020-03-31,1.5230743228014751,0.002284611484202213,xgb_sentiment
2020-04-30,1.36008281724139,0.002040124225862085,xgb_sentiment
2020-05-29,1.7140279325867043,0.0025710418988800564,xgb_sentiment
2020-06-30,1.6231506046341675,0.002434725906951251,xgb_sentiment
2020-07-31,1.9169119095853935,0.00287536786437809,xgb_sentiment
2020-08-31,1.516688144542276,0.002275032216813414,xgb_sentiment
2020-09-30,1.5293390733951533,0.00229400861009273,xgb_sentiment
2020-10-30,1.6999999999999735,0.0025499999999999603,xgb_sentiment
2020-11-30,1.3806525533268807,0.002070978829990321,xgb_sentiment
2020-12-31,1.7050612651433465,0.00255759189771502,xgb_sentiment
2021-01-29,1.6516313507532687,0.002477447026129903,xgb_sentiment
2021-02-26,1.3858681578414964,0.0020788022367622446,xgb_sentiment
2021-03-31,0.9367499445601906,0.0014051249168402858,xgb_sentiment
2021-04-30,1.1188561474577146,0.0016782842211865718,xgb_sentiment
2021-05-31,1.1014770000446432,0.001652215500066965,xgb_sentiment
2021-06-30,0.9451374382494163,0.0014177061573741245,xgb_sentiment
2021-07-30,1.3890814496401696,0.0020836221744602542,xgb_sentiment
2021-08-31,1.4882231301453155,0.0022323346952179733,xgb_sentiment
2021-09-30,1.1905545972750051,0.0017858318959125077,xgb_sentiment
2021-10-29,1.4205422413591766,0.002130813362038765,xgb_sentiment
2021-11-30,1.6962941754084264,0.0025444412631126395,xgb_sentiment
2021-12-31,1.611594141463006,0.002417391212194509,xgb_sentiment
2022-01-31,1.5763205336410295,0.0023644808004615442,xgb_sentiment
2022-02-28,0.970270361458836,0.001455405542188254,xgb_sentiment
2022-03-31,1.9999999999999998,0.0029999999999999996,xgb_sentiment
2022-04-29,1.5585838705503128,0.0023378758058254694,xgb_sentiment
2022-05-31,1.3765208889503593,0.002064781333425539,xgb_sentiment
2022-06-30,1.6567236527305447,0.002485085479095817,xgb_sentiment
2022-07-29,0.9465549608222668,0.0014198324412334,xgb_sentiment
2022-08-31,1.4839977680115983,0.0022259966520173976,xgb_sentiment
2022-09-30,1.3755448270024901,0.0020633172405037353,xgb_sentiment
2022-10-31,1.7645057863163693,0.0026467586794745542,xgb_sentiment
2022-11-30,1.7,0.00255,xgb_sentiment
2022-12-30,1.4214907185555992,0.0021322360778333986,xgb_sentiment
2023-01-31,1.4844059482503245,0.002226608922375487,xgb_sentiment
2023-02-28,1.5255583754680204,0.0022883375632020307,xgb_sentiment
2023-03-31,1.6895220584587085,0.002534283087688063,xgb_sentiment
2023-04-28,1.7827930995874244,0.0026741896493811365,xgb_sentiment
2023-05-31,1.2428662783981077,0.0018642994175971615,xgb_sentiment
2023-06-30,1.127121828310471,0.0016906827424657063,xgb_sentiment
2023-07-31,1.2992637578614077,0.0019488956367921116,xgb_sentiment
2023-08-31,1.3015641620167333,0.0019523462430251,xgb_sentiment
2023-09-29,1.3782969550830027,0.002067445432624504,xgb_sentiment
2023-10-31,1.6062448092047008,0.0024093672138070514,xgb_sentiment
2023-11-30,1.5838042679419764,0.0023757064019129647,xgb_sentiment
2023-12-29,0.8598981595951958,0.0012898472393927938,xgb_sentiment
2024-01-31,0.7524240299442997,0.0011286360449164496,xgb_sentiment
2024-02-29,0.8314312772788092,0.0012471469159182139,xgb_sentiment
2024-03-28,1.5250685099452752,0.002287602764917913,xgb_sentiment
2024-04-30,1.6164515145627019,0.002424677271844053,xgb_sentiment
2024-05-31,1.3320059966486748,0.0019980089949730123,xgb_sentiment
2024-06-28,1.1213010601659772,0.001681951590248966,xgb_sentiment
2024-07-31,1.1981392321914504,0.0017972088482871755,xgb_sentiment
2024-08-30,1.700000000000003,0.0025500000000000045,xgb_sentiment
2024-09-30,1.717547648454287,0.002576321472681431,xgb_sentiment
2024-10-31,0.9778180957383218,0.0014667271436074828,xgb_sentiment
2024-11-29,0.875525385845198,0.001313288078767797,xgb_sentiment
2024-12-31,1.2216684970717522,0.0018325027456076283,xgb_sentiment
2025-01-31,1.4700712297997705,0.002205106844699656,xgb_sentiment
2025-02-28,1.6394757592959017,0.0024592136389438527,xgb_sentiment
2025-03-31,1.2903218838105073,0.001935482825715761,xgb_sentiment
2025-04-30,1.763237937619608,0.002644856906429412,xgb_sentiment
2025-05-30,1.309621261189378,0.001964431891784067,xgb_sentiment
2025-06-30,1.6135529305130838,0.0024203293957696255,xgb_sentiment
2025-07-31,1.3190421306224245,0.001978563195933637,xgb_sentiment
2025-08-29,1.8176792197220109,0.0027265188295830163,xgb_sentiment
2025-09-30,1.3154557168294865,0.0019731835752442297,xgb_sentiment
2025-10-31,1.377327717848881,0.0020659915767733215,xgb_sentiment
2025-11-28,1.4569827907642088,0.0021854741861463134,xgb_sentiment
2019-01-31,1.0,0.0015,equal_weight
2019-02-28,0.02691134310674923,4.0367014660123845e-05,equal_weight
2019-03-29,0.03627228912118653,5.44084336817798e-05,equal_weight
2019-04-30,0.04079622524701641,6.119433787052462e-05,equal_weight
2019-05-31,0.04160911607545974,6.241367411318961e-05,equal_weight
2019-06-28,0.02745356775564536,4.118035163346804e-05,equal_weight
2019-07-31,0.031281941929523875,4.6922912894285816e-05,equal_weight
2019-08-30,0.03551164802833147,5.32674720424972e-05,equal_weight
2019-09-30,0.030024064758752862,4.5036097138129294e-05,equal_weight
2019-10-31,0.031177353525988775,4.676603028898316e-05,equal_weight
2019-11-29,0.0247927808147829,3.718917122217435e-05,equal_weight
2019-12-31,0.02255347698918541,3.383021548377812e-05,equal_weight
2020-01-31,0.03999048368364135,5.998572552546203e-05,equal_weight
2020-02-28,0.03219718712450484,4.829578068675726e-05,equal_weight
2020-03-31,0.10312005832169505,0.00015468008748254256,equal_weight
2020-04-30,0.04468127945655741,6.702191918483611e-05,equal_weight
2020-05-29,0.033677348665505355,5.051602299825803e-05,equal_weight
2020-06-30,0.03183903675618202,4.7758555134273036e-05,equal_weight
2020-07-31,0.043096460928331845,6.464469139249776e-05,equal_weight
2020-08-31,0.033897096113049925,5.084564416957489e-05,equal_weight
2020-09-30,0.04500343830642961,6.750515745964442e-05,equal_weight
2020-10-30,0.03652410511717598,5.4786157675763966e-05,equal_weight
2020-11-30,0.08547673118787102,0.00012821509678180655,equal_weight
2020-12-31,0.032701870208257516,4.905280531238628e-05,equal_weight
2021-01-29,0.035093852636317924,5.264077895447689e-05,equal_weight
2021-02-26,0.06349614362420256,9.524421543630383e-05,equal_weight
2021-03-31,0.0331363880896467,4.9704582134470054e-05,equal_weight
2021-04-30,0.03456695049957294,5.1850425749359405e-05,equal_weight
2021-05-31,0.02913827960363521,4.370741940545282e-05,equal_weight
2021-06-30,0.03285625736720831,4.928438605081247e-05,equal_weight
2021-07-30,0.03372761043509585,5.0591415652643784e-05,equal_weight
2021-08-31,0.03128139936281298,4.692209904421948e-05,equal_weight
2021-09-30,0.04539779034584222,6.809668551876333e-05,equal_weight
2021-10-29,0.03682452233094777,5.523678349642165e-05,equal_weight
2021-11-30,0.052057459704300924,7.808618955645138e-05,equal_weight
2021-12-31,0.027108124556394705,4.066218683459206e-05,equal_weight
2022-01-31,0.060149529832815185,9.022429474922277e-05,equal_weight
2022-02-28,0.04426368417777431,6.639552626666147e-05,equal_weight
2022-03-31,0.049734110610720195,7.46011659160803e-05,equal_weight
2022-04-29,0.03925411568704138,5.888117353056207e-05,equal_weight
2022-05-31,0.0514259970526766,7.71389955790149e-05,equal_weight
2022-06-30,0.055028705397070374,8.254305809560557e-05,equal_weight
2022-07-29,0.052426837361126306,7.864025604168946e-05,equal_weight
2022-08-31,0.03592244667112944,5.388367000669416e-05,equal_weight
2022-09-30,0.03397718860755145,5.0965782911327176e-05,equal_weight
2022-10-31,0.04511586026649732,6.767379039974598e-05,equal_weight
2022-11-30,0.04088150044961712,6.132225067442568e-05,equal_weight
2022-12-30,0.024857163004064247,3.7285744506096373e-05,equal_weight
2023-01-31,0.04692885544495923,7.039328316743884e-05,equal_weight
2023-02-28,0.036294910105397385,5.444236515809608e-05,equal_weight
2023-03-31,0.047776927386741344,7.166539108011202e-05,equal_weight
2023-04-28,0.03396026844837189,5.094040267255784e-05,equal_weight
2023-05-31,0.03855152026007818,5.782728039011727e-05,equal_weight
2023-06-30,0.03435491801952075,5.153237702928113e-05,equal_weight
2023-07-31,0.029591098144231838,4.438664721634776e-05,equal_weight
2023-08-31,0.03555156524250909,5.332734786376363e-05,equal_weight
2023-09-29,0.03236939725357397,4.855409588036095e-05,equal_weight
2023-10-31,0.035500992064475836,5.325148809671376e-05,equal_weight
2023-11-30,0.04034406295507037,6.0516094432605556e-05,equal_weight
2023-12-29,0.0315339442554768,4.7300916383215205e-05,equal_weight
2024-01-31,0.03931396703530235,5.897095055295353e-05,equal_weight
2024-02-29,0.052228089633286526,7.834213444992979e-05,equal_weight
2024-03-28,0.047423842970606554,7.113576445590983e-05,equal_weight
2024-04-30,0.04238739022495401,6.358108533743102e-05,equal_weight
2024-05-31,0.031210606112974347,4.681590916946152e-05,equal_weight
2024-06-28,0.03883655107378693,5.82548266106804e-05,equal_weight
2024-07-31,0.041580868563429914,6.237130284514487e-05,equal_weight
2024-08-30,0.02475114483117918,3.712671724676877e-05,equal_weight
2024-09-30,0.033295652369843914,4.9943478554765876e-05,equal_weight
2024-10-31,0.040226499544298605,6.0339749316447906e-05,equal_weight
2024-11-29,0.036030254425145875,5.404538163771881e-05,equal_weight
2024-12-31,0.03516034802654152,5.2740522039812284e-05,equal_weight
2025-01-31,0.03325189499115325,4.987784248672987e-05,equal_weight
2025-02-28,0.04953590257005106,7.430385385507659e-05,equal_weight
2025-03-31,0.05237459292571635,7.856188938857453e-05,equal_weight
2025-04-30,0.03665015149759531,5.497522724639297e-05,equal_weight
2025-05-30,0.03500351181994799,5.250526772992199e-05,equal_weight
2025-06-30,0.037028830531417214,5.5543245797125824e-05,equal_weight
2025-07-31,0.05031498795181025,7.547248192771537e-05,equal_weight
2025-08-29,0.030060459671429993,4.509068950714499e-05,equal_weight
2025-09-30,0.04596721286588777,6.895081929883165e-05,equal_weight
2025-10-31,0.039717071293798596,5.9575606940697894e-05,equal_weight
2025-11-28,0.03834340987953953,5.75151148193093e-05,equal_weight
2019-01-31,1.0,0.0015,buy_and_hold
2019-01-31,1.0,0.0015,minimum_variance
2019-02-28,0.05402522886103274,8.103784329154912e-05,minimum_variance
2019-03-29,0.0653320392881872,9.799805893228081e-05,minimum_variance
2019-04-30,0.11810543267835451,0.00017715814901753175,minimum_variance
2019-05-31,0.4359856213547504,0.0006539784320321256,minimum_variance
2019-06-28,0.16075247705730528,0.0002411287155859579,minimum_variance
2019-07-31,0.10588022698986754,0.00015882034048480132,minimum_variance
2019-08-30,0.1690640464636335,0.00025359606969545023,minimum_variance
2019-09-30,0.08978330136112811,0.00013467495204169216,minimum_variance
2019-10-31,0.11867545470285101,0.00017801318205427653,minimum_variance
2019-11-29,0.06047146332706681,9.070719499060022e-05,minimum_variance
2019-12-31,0.09879778725558971,0.00014819668088338457,minimum_variance
2020-01-31,0.06432532384488268,9.648798576732402e-05,minimum_variance
2020-02-28,0.25034045054344267,0.000375510675815164,minimum_variance
2020-03-31,0.7486643148629909,0.0011229964722944863,minimum_variance
2020-04-30,0.12921998965500814,0.0001938299844825122,minimum_variance
2020-05-29,0.12591860713592815,0.0001888779107038922,minimum_variance
2020-06-30,0.08508771673885668,0.000127631575108285,minimum_variance
2020-07-31,0.03961186089991105,5.9417791349866574e-05,minimum_variance
2020-08-31,0.06185641785144028,9.278462677716043e-05,minimum_variance
2020-09-30,0.060326716810436394,9.04900752156546e-05,minimum_variance
2020-10-30,0.046621380890045916,6.993207133506888e-05,minimum_variance
2020-11-30,0.09314890862023587,0.0001397233629303538,minimum_variance
2020-12-31,0.05164091803566559,7.746137705349839e-05,minimum_variance
2021-01-29,0.08015684728585643,0.00012023527092878465,minimum_variance
2021-02-26,0.06682241335526187,0.00010023362003289281,minimum_variance
2021-03-31,0.06787660764122286,0.0001018149114618343,minimum_variance
